date,zoo_strict_ret,zoo_extended_ret,benchmark_ret,zoo_strict_net_ret,zoo_extended_net_ret,zoo_strict_turnover,zoo_extended_turnover,zoo_strict_cost,zoo_extended_cost,zoo_strict_nav,zoo_extended_nav,benchmark_nav,zoo_strict_net_nav,zoo_extended_net_nav
20210120,-0.0035228226145303278,0.005996614935058956,0.0055167340934167974,-0.0035228226145303278,0.005996614935058956,0.0,0.0,0.0,0.0,0.9423478934863339,0.9786411468967294,1.038622227197736,0.9423478934863339,0.9786411468967294
20210121,0.00683567534291791,0.007516396022601235,0.017190929041697167,0.00683567534291791,0.007516396022601235,0.0,0.0,0.0,0.0,0.9487894777462891,0.9859970013208179,1.0564771082066216,0.9487894777462891,0.9859970013208179
20210122,-0.0072327227503491565,-0.008752171371401775,0.0005393743257819938,-0.0072327227503491565,-0.008752171371401775,0.0,0.0,0.0,0.0,0.9419271465053016,0.9773673865935698,1.0570469448345645,0.9419271465053016,0.9773673865935698
20210125,-0.01695203648239672,-0.020926179159162332,0.011859838274932644,-0.01695203648239672,-0.020926179159162332,0.0,0.0,0.0,0.0,0.9259595631539839,0.9569148215573905,1.0695833506493142,0.9259595631539839,0.9569148215573905
20210126,-0.011504662212990258,-0.013764930728704959,-0.021310602024507186,-0.011504662212990258,-0.013764930728704959,0.0,0.0,0.0,0.0,0.9153067111570092,0.9437429553253819,1.0467898855315878,0.9153067111570092,0.9437429553253819
20210127,-0.0019011573364161906,0.0026688438208997134,0.0018145527127562122,-0.0019011573364161906,0.0026688438208997134,0.0,0.0,0.0,0.0,0.9135665690880221,0.9462616578802197,1.0486893409580649,0.9135665690880221,0.9462616578802197
20210128,-0.005561383651613089,-0.01049443539803687,-0.024633218619815378,-0.005561383651613089,-0.01049443539803687,0.0,0.0,0.0,0.0,0.9084858749060357,0.9363311760419565,1.0228567471579748,0.9084858749060357,0.9363311760419565
20210129,-0.004855486166157353,-0.017153847573053452,-0.006870937790157905,-0.004855486166157353,-0.017153847573053452,0.0,0.0,0.0,0.0,0.9040747343082801,0.9202694937702348,1.015828762080009,0.9040747343082801,0.9202694937702348
20210201,0.020611839214933675,0.00914793391674175,0.011780104712041828,0.020611839214933675,0.00914793391674175,0.0,0.0,0.0,0.0,0.9227093773701263,0.9286880582848382,1.0277953312668153,0.9227093773701263,0.9286880582848382
20210202,0.015591445555275503,0.006288633623701441,0.014784697837737948,0.015591445555275503,0.006288633623701441,0.0,0.0,0.0,0.0,0.9370957503907347,0.9345282372340982,1.042990974678633,0.9370957503907347,0.9345282372340982
20210203,-0.022284362552198313,-0.013026624144026083,-0.0010926971407756447,-0.022284362552198313,-0.013026624144026083,0.0,0.0,0.0,0.0,0.9162131689429032,0.9223544891356703,1.0418513014227468,0.9162131689429032,0.9223544891356703
20210204,-0.025531702181794853,-0.015357275092253297,-0.002005469462169618,-0.025531702181794853,-0.015357275092253297,0.0,0.0,0.0,0.0,0.8928206871784145,0.9081896375134391,1.0397619004536218,0.8928206871784145,0.9081896375134391
20210205,-0.00722512835950982,-0.009768319106505847,0.001461454146876262,-0.00722512835950982,-0.009768319106505847,0.0,0.0,0.0,0.0,0.8863699431115246,0.8993181513249859,1.0412814647948037,0.8863699431115246,0.8993181513249859
20210208,-0.0041569436628753976,0.001278661409617191,0.013133892739875863,-0.0041569436628753976,0.001278661409617191,0.0,0.0,0.0,0.0,0.8826853531935439,0.9004680747400534,1.0549575438654395,0.8826853531935439,0.9004680747400534
20210209,0.010580540370817555,0.017744489796334327,0.024846957148001447,0.010580540370817555,0.017744489796334327,0.0,0.0,0.0,0.0,0.8920246412077375,0.9164464213042032,1.081170028750825,0.8920246412077375,0.9164464213042032
20210210,0.007384891770190938,0.01040669785708141,0.0202037947997189,0.007384891770190938,0.01040669785708141,0.0,0.0,0.0,0.0,0.8986121466393999,0.9259836023129195,1.1030137661553128,0.8986121466393999,0.9259836023129195
20210218,0.031877482478952945,0.02851274514232563,-0.007404856208024779,0.031877482478952945,0.02851274514232563,0.0,0.0,0.0,0.0,0.9272576395992717,0.9523859367716405,1.0948461078214609,0.9272576395992717,0.9523859367716405
20210219,0.023222512366530865,0.0313548162043857,0.005551700208188848,0.023222512366530865,0.0313548162043857,0.0,0.0,0.0,0.0,0.948790891601826,0.9822478227747571,1.100924365186188,0.948790891601826,0.9822478227747571
20210222,0.022063778193740422,0.005476134897345771,-0.0357142857142857,0.022063778193740422,0.005476134897345771,0.0,0.0,0.0,0.0,0.9697248033863699,0.9876267443548958,1.0616056378581098,0.9697248033863699,0.9876267443548958
20210223,-0.007519450345485399,-0.010538326280873042,-0.0026838432635535314,-0.007519450345485399,-0.010538326280873042,0.0,0.0,0.0,0.0,0.9624330058785205,0.9772188114791676,1.0587564547183939,0.9624330058785205,0.9772188114791676
20210224,-0.010983431603530436,-0.0066944702934276165,-0.026372443487621244,-0.010983431603530436,-0.0066944702934276165,0.0,0.0,0.0,0.0,0.9518621887854736,0.9706768491755416,1.0308344599491788,0.9518621887854736,0.9706768491755416
20210225,0.006192968619427926,-0.004781349534694284,0.009397457158651257,0.006192968619427926,-0.004781349534694284,0.0,0.0,0.0,0.0,0.957757041450642,0.9660357038743976,1.0405216826242125,0.957757041450642,0.9660357038743976
20210226,0.002181275542688559,0.0002553957332770615,-0.027199707922599403,0.002181275542688559,0.0002553957332770615,0.0,0.0,0.0,0.0,0.9598461734609961,0.9662824252713605,1.0122197967697022,0.9598461734609961,0.9662824252713605
20210301,0.013580574242285775,0.021343046146032236,0.0167010696190657,0.013580574242285775,0.021343046146032236,0.0,0.0,0.0,0.0,0.9728814356808572,0.9869058356640271,1.0291249500653494,0.9728814356808572,0.9869058356640271
20210302,-0.014670069906956231,-0.012492841721719196,-0.012735326688815052,-0.014670069906956231,-0.012492841721719196,0.0,0.0,0.0,0.0,0.9586091970082391,0.9745765772648355,1.0160187076226568,0.9586091970082391,0.9745765772648355
20210303,0.012458891404629429,0.012525566645157783,0.019629837352775903,0.012458891404629429,0.012525566645157783,0.0,0.0,0.0,0.0,0.9705524048932439,0.986783701134176,1.035962989600667,0.9705524048932439,0.986783701134176
20210304,-0.0034224506344203544,-0.009601913982755441,-0.03061972863953044,-0.0034224506344203544,-0.009601913982755441,0.0,0.0,0.0,0.0,0.9672307371993788,0.9773086889163006,1.0042420839784978,0.9672307371993788,0.9773086889163006
20210305,-0.0014191837700324088,0.003915474302573519,-0.003972006809154549,-0.0014191837700324088,0.003915474302573519,0.0,0.0,0.0,0.0,0.965858059035269,0.9811353159734343,1.0002532275828957,0.965858059035269,0.9811353159734343
20210308,-0.003900745785917338,-0.008156391768432459,-0.0353209266995822,-0.003900745785917338,-0.008156391768432459,0.0,0.0,0.0,0.0,0.9620904922816929,0.9731327919585102,0.9649233566504197,0.9620904922816929,0.9731327919585102
20210309,-0.014763013800461883,-0.0257365123010755,-0.01988188976377958,-0.014763013800461883,-0.0257365123010755,0.0,0.0,0.0,0.0,0.9478871370668451,0.94808774788769,0.945738856843,0.9478871370668451,0.94808774788769
20210310,-0.0117919257567628,-0.012771986807697464,0.00421771440048202,-0.0117919257567628,-0.012771986807697464,0.0,0.0,0.0,0.0,0.9367097223207624,0.9359787836791289,0.9497277132386021,0.9367097223207624,0.9359787836791289
20210311,0.02020500662122382,0.02310714364098761,0.025800000000000045,0.02020500662122382,0.02310714364098761,0.0,0.0,0.0,0.0,0.9556359484624182,0.9576065798785194,0.974230688240158,0.9556359484624182,0.9576065798785194
20210312,-0.0035225312282933957,-0.002827979945466946,0.0025346071358940403,-0.0035225312282933957,-0.002827979945466946,0.0,0.0,0.0,0.0,0.9522696909910795,0.9548984876749758,0.9766999802945785,0.9522696909910795,0.9548984876749758
20210315,-0.011874394448180614,-0.005884244677854016,-0.019836639439906767,-0.011874394448180614,-0.005884244677854016,0.0,0.0,0.0,0.0,0.9409620650592043,0.9492796313309835,0.9573255349445109,0.9409620650592043,0.9492796313309835
20210316,0.0066648172601898575,0.008886647666963905,0.006547619047619246,0.0066648172601898575,0.008886647666963905,0.0,0.0,0.0,0.0,0.9472334052715947,0.9577155449520474,0.9635937378518858,0.9472334052715947,0.9577155449520474
20210317,0.018809059191779633,0.004911872551927377,0.004533806426177733,0.018809059191779633,0.004911872551927377,0.0,0.0,0.0,0.0,0.965049974459779,0.9624197216498516,0.9679624853327834,0.965049974459779,0.9624197216498516
20210318,0.010608786750519617,0.002705998153145663,0.007849293563579218,0.010608786750519617,0.002705998153145663,0.0,0.0,0.0,0.0,0.9752879838424172,0.965024027639187,0.9755603070386921,0.9752879838424172,0.965024027639187
20210319,0.0068687907088833215,-0.010198675420227085,-0.027063862928348836,0.0068687907088833215,-0.010198675420227085,0.0,0.0,0.0,0.0,0.9819870328843195,0.9551820608085747,0.9491578766106591,0.9819870328843195,0.9551820608085747
20210322,0.010352117930464613,0.013034389101372688,0.011406844106463865,0.010352117930464613,0.013034389101372688,0.0,0.0,0.0,0.0,0.992152678454925,0.9676322754518046,0.9599847725415791,0.992152678454925,0.9676322754518046
20210323,-0.021039991173952007,-0.009702854933378762,-0.008903838543727671,-0.021039991173952007,-0.009702854933378762,0.0,0.0,0.0,0.0,0.9712777948570206,0.9582434798542406,0.9514372231224317,0.9712777948570206,0.9582434798542406
20210324,-0.006852936110238136,-0.013884037532014644,-0.015172689159512975,-0.006852936110238136,-0.013884037532014644,0.0,0.0,0.0,0.0,0.9646216901835724,0.944939191415136,0.9370013618812049,0.9646216901835724,0.944939191415136
20210325,0.022419228041546214,0.010708028225131713,-0.0008108655990268776,0.022419228041546214,0.010708028225131713,0.0,0.0,0.0,0.0,0.9862477638296197,0.9550576269478425,0.9362415797106141,0.9862477638296197,0.9550576269478425
20210326,0.022893587885754952,0.01825439763630281,0.02109961452627318,0.022893587885754952,0.01825439763630281,0.0,0.0,0.0,0.0,1.0088265136879824,0.9724916286357321,0.9559959161459771,1.0088265136879824,0.9724916286357321
20210329,0.01746430613240871,0.0028619680304271308,0.0019868865487779885,0.01746430613240871,0.0028619680304271308,0.0,0.0,0.0,0.0,1.02644496875752,0.9752748685867456,0.9578953715724543,1.02644496875752,0.9752748685867456
20210330,0.009917325804151562,0.001949461427743578,0.008724965298433585,0.009917325804151562,0.001949461427743578,0.0,0.0,0.0,0.0,1.0366245579327205,0.9771761293245032,0.966252975448954,1.0366245579327205,0.9771761293245032
20210331,0.0156874309221176,0.007023655955635116,-0.007273442107332384,0.0156874309221176,0.007023655955635116,0.0,0.0,0.0,0.0,1.0528865340774607,0.9840394782649377,0.9592249903709884,1.0528865340774607,0.9840394782649377
20210401,-0.01709264439992513,-0.005052664786841613,0.012277227722772288,-0.01709264439992513,-0.005052664786841613,0.0,0.0,0.0,0.0,1.034889918957005,0.9790674566442464,0.9710016140151471,1.034889918957005,0.9790674566442464
20210402,-0.013233046177428692,0.0008630732468789051,0.009585289514866702,-0.013233046177428692,0.0008630732468789051,0.0,0.0,0.0,0.0,1.0211951728708917,0.9799124635729658,0.9803089456048851,1.0211951728708917,0.9799124635729658
20210406,0.00915677004159992,0.010952088011096716,-0.005425305173415884,0.00915677004159992,0.010952088011096716,0.0,0.0,0.0,0.0,1.0305460222364624,0.9906445511171875,0.974990470410749,1.0305460222364624,0.9906445511171875
20210407,0.024539080009697446,0.012963947451219185,-0.006818624586012123,0.024539080009697446,0.012963947451219185,0.0,0.0,0.0,0.0,1.0558346735297983,1.0034872150207073,0.9683423764180787,1.0558346735297983,1.0034872150207073
20210408,0.012285927588088903,0.0020923037694565807,0.002157708905453193,0.012285927588088903,0.0020923037694565807,0.0,0.0,0.0,0.0,1.0688065818737789,1.0055868151032967,0.9704317773872038,1.0688065818737789,1.0055868151032967
20210409,0.01581598392445411,0.00351709428337193,-0.0138970444313955,0.01581598392445411,0.00351709428337193,0.0,0.0,0.0,0.0,1.0857108095910453,1.0091235587421308,0.9569456438592157,1.0857108095910453,1.0091235587421308
20210412,0.011425494775214548,-0.01414733297297651,-0.01667328304882909,0.011425494775214548,-0.01414733297297651,0.0,0.0,0.0,0.0,1.0981155927734219,0.9948471517457308,0.940990218276807,1.0981155927734219,0.9948471517457308
20210413,-0.031114121259984993,-0.00532391016378315,-0.0014129995962857134,-0.031114121259984993,-0.00532391016378315,0.0,0.0,0.0,0.0,1.0639486910623892,0.989550674883141,0.9396605994782731,1.0639486910623892,0.989550674883141
20210414,-0.005181351234833335,0.004057654540414271,0.005659995957145725,-0.005181351234833335,0.004057654540414271,0.0,0.0,0.0,0.0,1.0584359991981538,0.9935659296720506,0.9449790746724093,1.0584359991981538,0.9935659296720506
20210415,0.0005976431793423948,-0.0023541915092010037,-0.00562814070351747,0.0005976431793423948,-0.0023541915092010037,0.0,0.0,0.0,0.0,1.059068566253845,0.9912268851965852,0.9396605994782732,1.059068566253845,0.9912268851965852
20210416,-0.00836846429333501,0.008717388443814065,0.0032342834040832713,-0.00836846429333501,0.008717388443814065,0.0,0.0,0.0,0.0,1.0502057887729561,0.9998677949907957,0.9426997281606367,1.0502057887729561,0.9998677949907957
20210419,-0.0017452908616917753,0.009511594942814524,0.025387870239774513,-0.0017452908616917753,0.009511594942814524,0.0,0.0,0.0,0.0,1.048372874206915,1.0093781324531133,0.9666328665342497,1.048372874206915,1.0093781324531133
20210420,-0.016384338517842392,-0.00952330896762572,-0.0015720180782079485,-0.016384338517842392,-0.00952330896762572,0.0,0.0,0.0,0.0,1.0311959781429854,0.9997655126325972,0.9651133021930679,1.0311959781429854,0.9997655126325972
20210421,0.02343265685171482,0.0117605176661623,0.002361739814996877,0.02343265685171482,0.0117605176661623,0.0,0.0,0.0,0.0,1.0553596396456784,1.0115232726059327,0.9673926487048404,1.0553596396456784,1.0115232726059327
20210422,-0.007415210000513926,-0.002411439127964121,-0.0007853917141172895,-0.007415210000513926,-0.002411439127964121,0.0,0.0,0.0,0.0,1.047533926291639,1.0090840458075243,0.9666328665342496,1.047533926291639,1.0090840458075243
20210423,-0.02259643197270682,-0.010796461109083196,0.010021615248575255,-0.02259643197270682,-0.010796461109083196,0.0,0.0,0.0,0.0,1.0238633971870876,0.9981895091511671,0.9763200892092833,1.0238633971870876,0.9981895091511671
20210426,-0.0028926899260361015,-0.0016935939909743616,-0.012451361867704347,-0.0028926899260361015,-0.0016935939909743616,0.0,0.0,0.0,0.0,1.0209016778524074,0.9964989813966151,0.964163574479829,1.0209016778524074,0.9964989813966151
20210427,-0.0014245193017034764,-0.0010256018253385845,0.002561071710007967,-0.0014245193017034764,-0.0010256018253385845,0.0,0.0,0.0,0.0,1.0194473837071651,0.9954769702223466,0.9666328665342495,1.0194473837071651,0.9954769702223466
20210428,-0.008594813841440323,0.0002746122953275168,0.007467085871487367,-0.008594813841440323,0.0002746122953275168,0.0,0.0,0.0,0.0,1.0106854232230587,0.995750340438085,0.9738507971548628,1.0106854232230587,0.995750340438085
20210429,-0.005583377208918068,-0.0017754391888641988,0.008972108445484572,-0.005583377208918068,-0.0017754391888641988,0.0,0.0,0.0,0.0,1.0050423852656494,0.9939824462613462,0.9825882921166578,1.0050423852656494,0.9939824462613462
20210430,-0.002415617420903053,-0.0069748950484400385,-0.008699014111733905,-0.002415617420903053,-0.0069748950484400385,0.0,0.0,0.0,0.0,1.0026145873710557,0.9870495230186817,0.9740407426975104,1.0026145873710557,0.9870495230186817
20210506,0.0015281102593493463,0.0020083461767397073,-0.01306552262090488,0.0015281102593493463,0.0020083461767397073,0.0,0.0,0.0,0.0,1.0041466930081908,0.989031860154489,0.9613143913401131,1.0041466930081908,0.989031860154489
20210507,0.006154582427849553,-0.001673453490421343,-0.012052953961667723,0.006154582427849553,-0.001673453490421343,0.0,0.0,0.0,0.0,1.0103267965999623,0.9873767613359755,0.9497277132386021,1.0103267965999623,0.9873767613359755
20210510,0.030312712299537317,0.0049431850978135985,-0.000200000000000089,0.030312712299537317,0.0049431850978135985,0.0,0.0,0.0,0.0,1.04095254211381,0.992257547428539,0.9495377676959542,1.04095254211381,0.992257547428539
20210511,-0.002749240993500213,0.007238253324070888,0.005201040208041796,-0.002749240993500213,0.007238253324070888,0.0,0.0,0.0,0.0,1.0380907127127423,0.9994397589195481,0.9544763518047952,1.0380907127127423,0.9994397589195481
20210512,0.018719935935016953,0.01497485464671007,0.006169154228855556,0.018719935935016953,0.01497485464671007,0.0,0.0,0.0,0.0,1.057523704349461,1.0144062240375114,0.9603646636268743,1.057523704349461,1.0144062240375114
20210513,0.006072733981285439,-0.0034044486657047153,-0.010878164556962,0.006072733981285439,-0.0034044486657047153,0.0,0.0,0.0,0.0,1.0639457644848787,1.0109527301216044,0.9499176587812498,1.0639457644848787,1.0109527301216044
20210514,0.029494912096153063,0.013667575644659495,0.02519496100779839,0.029494912096153063,0.013667575644659495,0.0,0.0,0.0,0.0,1.0953267512834344,1.0247700030337166,0.9738507971548626,1.0953267512834344,1.0247700030337166
20210517,-0.013943190295771622,-0.002478346995920307,0.011897795982055648,-0.013943190295771622,-0.002478346995920307,0.0,0.0,0.0,0.0,1.0800544019542402,1.0222302673751886,0.9854374752563734,1.0800544019542402,1.0222302673751886
20210518,0.013680400917846374,0.001999414252350216,0.00038550501156531247,0.013680400917846374,0.001999414252350216,0.0,0.0,0.0,0.0,1.094829979186059,1.0242741291409625,0.9858173663416689,1.094829979186059,1.0242741291409625
20210519,-0.018469453198568388,-0.005628991217223085,-0.002697495183044518,-0.018469453198568388,-0.005628991217223085,0.0,0.0,0.0,0.0,1.0746090681250924,1.0185084990639992,0.9831581287446006,1.0746090681250924,1.0185084990639992
20210520,-0.016750337799453525,-0.012246257012164807,0.002704791344667834,-0.016750337799453525,-0.012246257012164807,0.0,0.0,0.0,0.0,1.056609003231641,1.0060355822153872,0.9858173663416688,1.056609003231641,1.0060355822153872
20210521,-0.0022647576180404388,-0.002158761066168016,-0.010597302504817163,-0.0022647576180404388,-0.002158761066168016,0.0,0.0,0.0,0.0,1.0542160399422822,1.003863791769321,0.9753703614960441,1.0542160399422822,1.003863791769321
20210524,0.00422534060637412,0.010995839840580198,0.005452775073028215,0.00422534060637412,0.010995839840580198,0.0,0.0,0.0,0.0,1.0586704617837412,1.014902117245374,0.9806888366901803,1.0586704617837412,1.014902117245374
20210525,0.03671820861662996,0.008193676261435148,0.03176447801665705,0.03671820861662996,0.008193676261435148,0.0,0.0,0.0,0.0,1.0975429446557807,1.0232178966311278,1.0118399056844065,1.0975429446557807,1.0232178966311278
20210526,0.011313016713354959,0.008305315204314254,0.0001877229209688025,0.011313016713354959,0.008305315204314254,0.0,0.0,0.0,0.0,1.1099594663322965,1.0317160437853448,1.0120298512270545,1.1099594663322965,1.0317160437853448
20210527,-0.009002493830082687,0.006219498149102813,0.0035660660660661314,-0.009002493830082687,0.006219498149102813,0.0,0.0,0.0,0.0,1.099967063084998,1.0381327998100673,1.0156388165373613,1.099967063084998,1.0381327998100673
20210528,-0.004465144522841783,-0.010298422354400693,-0.0028053113895643023,-0.004465144522841783,-0.010298422354400693,0.0,0.0,0.0,0.0,1.0950555511779578,1.0274416697776667,1.0127896333976454,1.0950555511779578,1.0274416697776667
20210531,0.008508109053998977,0.006317982090083593,0.0011252813203301848,0.008508109053998977,0.006317982090083593,0.0,0.0,0.0,0.0,1.1043724032275668,1.0339330278459276,1.0139293066535318,1.1043724032275668,1.0339330278459276
20210601,0.0076275534659724364,0.005472273307887605,0.0014986886474332994,0.0076275534659724364,0.005472273307887605,0.0,0.0,0.0,0.0,1.1127960627795295,1.0395909919563522,1.0154488709947134,1.1127960627795295,1.0395909919563522
20210602,-0.016630964556047362,-0.005434752159585444,-0.00804339693228584,-0.016630964556047362,-0.005434752159585444,0.0,0.0,0.0,0.0,1.094289190901334,1.0339410725677318,1.0072812126608615,1.094289190901334,1.0339410725677318
20210603,7.765031271409818e-05,-0.0027225959390794704,-0.00773147275127295,7.765031271409818e-05,-0.0027225959390794704,0.0,0.0,0.0,0.0,1.094374162799207,1.0311260688023114,0.9994934454123048,1.094374162799207,1.0311260688023114
20210604,-0.008654025089488888,0.0031384751359380156,0.006271379703534752,-0.008654025089488888,0.0031384751359380156,0.0,0.0,0.0,0.0,1.0849034213370543,1.034362232331265,1.0057616483196796,1.0849034213370543,1.034362232331265
20210607,0.015763643191146794,0.0052070880250678405,-0.001133144475920611,0.015763643191146794,0.0052070880250678405,0.0,0.0,0.0,0.0,1.102005451767866,1.0397482475248194,1.0046219750637935,1.102005451767866,1.0397482475248194
20210608,-0.005592210505259709,-0.005422880656543639,-0.00794100964265454,-0.005592210505259709,-0.005422880656543639,0.0,0.0,0.0,0.0,1.0958428053036362,1.034109816865642,0.9966442622725893,1.0958428053036362,1.034109816865642
20210609,0.018119391457428892,0.004706490390285586,0.0015246807699635934,0.018119391457428892,0.004706490390285586,0.0,0.0,0.0,0.0,1.11569881006874,1.03897684478122,0.9981638266137709,1.11569881006874,1.03897684478122
20210610,-0.00016948997130731766,-0.0007911174229723649,0.006470028544243611,-0.00016948997130731766,-0.0007911174229723649,0.0,0.0,0.0,0.0,1.1155097103094338,1.0381548920972488,1.0046219750637935,1.1155097103094338,1.0381548920972488
20210611,-0.0024910437269798358,-0.006179617588806787,-0.009264511249763574,-0.0024910437269798358,-0.006179617588806787,0.0,0.0,0.0,0.0,1.1127309268431824,1.0317394918661387,0.9953146434740553,1.1127309268431824,1.0317394918661387
20210615,-0.01574675810927147,-0.011903487828526295,-0.01125954198473278,-0.01574675810927147,-0.011903487828526295,0.0,0.0,0.0,0.0,1.0952090220974773,1.0194581933825002,0.9841078564578398,1.0952090220974773,1.0194581933825002
20210616,-0.005930525168585295,-0.004750688344555094,-0.013703918162516926,-0.005930525168585295,-0.004750688344555094,0.0,0.0,0.0,0.0,1.0887138574270665,1.0146150652254369,0.9706217229298516,1.0887138574270665,1.0146150652254369
20210617,-0.0015123058830372644,-0.0019262310432337235,0.002152641878669259,-0.0015123058830372644,-0.0019262310432337235,0.0,0.0,0.0,0.0,1.0870673890555353,1.012660682189867,0.9727111238989765,1.0870673890555353,1.012660682189867
20210618,-0.008148675026819633,-0.00033261753310757783,0.0009763718023825252,-0.008148675026819633,-0.00033261753310757783,0.0,0.0,0.0,0.0,1.0782092301698685,1.012323853491882,0.9736608516122153,1.0782092301698685,1.012323853491882
20210621,0.006027478391955332,0.01047079833833866,-0.0013655872024972426,0.006027478391955332,0.01047079833833866,0.0,0.0,0.0,0.0,1.0847081130067242,1.0229236924148855,0.9723312328136811,1.0847081130067242,1.0229236924148855
20210622,0.006404360554290389,0.004549770294727154,0.005079117015041934,0.006404360554290389,0.004549770294727154,0.0,0.0,0.0,0.0,1.091654974858583,1.0275777602444074,0.9772698169225217,1.091654974858583,1.0275777602444074
20210623,-0.0035741817761562236,-0.0023501123200573423,0.00602526724975716,-0.0035741817761562236,-0.0023501123200573423,0.0,0.0,0.0,0.0,1.0877532015415934,1.0251628370902401,0.9831581287446012,1.0877532015415934,1.0251628370902401
20210624,-0.00817093960899068,-0.006072105077138371,0.002511591962905735,-0.00817093960899068,-0.006072105077138371,0.0,0.0,0.0,0.0,1.0788652358223108,1.018937940622251,0.9856274207990215,1.0788652358223108,1.018937940622251
20210625,0.016264229591509895,0.009528643498839199,0.015609944112545682,0.016264229591509895,0.009528643498839199,0.0,0.0,0.0,0.0,1.0964121477160231,1.0286470370058818,1.0010130097534868,1.0964121477160231,1.0286470370058818
20210628,-0.01252826595296482,0.00045450294504353753,0.0017077798861480087,-0.01252826595296482,0.00045450294504353753,0.0,0.0,0.0,0.0,1.0826760047353754,1.0291145601136114,1.0027225196373164,1.0826760047353754,1.0291145601136114
20210629,-0.011649828493549988,-0.006350877110553077,-0.010229210077666306,-0.011649828493549988,-0.006350877110553077,0.0,0.0,0.0,0.0,1.0700630149661263,1.0225787800096489,0.9924654603343395,1.0700630149661263,1.0225787800096489
20210630,0.004390454146369349,0.005162672612897295,0.005933014354067012,0.004390454146369349,0.005162672612897295,0.0,0.0,0.0,0.0,1.0747610775670609,1.0278580194717346,0.9983537721564189,1.0747610775670609,1.0278580194717346
20210701,0.014403634513712868,0.0031489291307325515,-0.0003805175038052999,0.014403634513712868,0.0031489291307325515,0.0,0.0,0.0,0.0,1.090241543317901,1.0310946715315061,0.9979738810711233,1.090241543317901,1.0310946715315061
20210702,-0.006189178933462786,-0.010139504175388291,-0.02683669585078008,-0.006189178933462786,-0.010139504175388291,0.0,0.0,0.0,0.0,1.0834938433256118,1.0206398828042917,0.971191559557795,1.0834938433256118,1.0206398828042917
20210705,0.00452428300319004,-0.0020633496854663273,0.00136905926070785,0.00452428300319004,-0.0020633496854663273,0.0,0.0,0.0,0.0,1.088395876105031,1.018533945823133,0.9725211783563289,1.088395876105031,1.018533945823133
20210706,0.0013563250029439697,0.0014113032807401649,0.0013671875000000888,0.0013563250029439697,0.0014113032807401649,0.0,0.0,0.0,0.0,1.0898720946448934,1.0199714061224183,0.973850797154863,1.0898720946448934,1.0199714061224183
