ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
600873.SH,梅花生物,梅花,False,0.2,-0.010101010101010277,10.78,10.89,10.78,8.7818,0,strict
600510.SH,黑牡丹,牡丹,False,0.2,0.0031914893617022155,9.43,9.4,9.43,6.6227,0,strict
600186.SH,莲花控股,莲花,False,0.2,-0.006768189509306244,5.87,5.91,5.87,5.446,0,strict
600123.SH,兰花科创,兰花,False,0.2,-0.03943661971830981,6.82,7.1,6.82,13.0525,0,strict
002431.SZ,棕榈股份,棕榈,False,0.2,-0.03082191780821919,2.83,2.92,2.83,9.844,0,strict
688488.SH,艾迪药业,艾迪,False,0.029411764705882353,-0.025589225589225495,14.47,14.85,14.47,1.002,0,extended
605167.SH,利柏特,利柏,False,0.029411764705882353,-0.01746323529411764,10.69,10.88,10.69,1.0296,0,extended
603866.SH,桃李面包,桃李,False,0.029411764705882353,-0.013913043478260945,5.67,5.75,5.67,4.1484,0,extended
603823.SH,百合花,百合,False,0.029411764705882353,-0.024375380865325758,16.01,16.41,16.01,2.0562,0,extended
603737.SH,三棵树,三棵树,False,0.029411764705882353,0.005036630036630019,43.9,43.68,43.9,7.3309,0,extended
603638.SH,艾迪精密,艾迪,False,0.029411764705882353,0.002673796791443861,18.75,18.7,18.75,4.6967,0,extended
603615.SH,茶花股份,茶花,False,0.029411764705882353,-0.012444801284624551,24.6,24.91,24.6,1.155,0,extended
603313.SH,梦百合,百合,False,0.029411764705882353,-0.011930585683297301,9.11,9.22,9.11,1.8209,0,extended
603102.SH,百合股份,百合,False,0.029411764705882353,-0.015100292990759434,43.7,44.37,43.7,1.0679,0,extended
601233.SH,桐昆股份,桐,False,0.029411764705882353,-0.03387703889585947,15.4,15.94,15.4,3.215,0,extended
601003.SH,柳钢股份,柳钢,False,0.029411764705882353,-0.05595667870036103,5.23,5.54,5.23,5.564,0,extended
600884.SH,杉杉股份,杉杉,False,0.029411764705882353,-0.015373352855051259,13.45,13.66,13.45,28.93,0,extended
600873.SH,梅花生物,梅花,False,0.029411764705882353,-0.010101010101010277,10.78,10.89,10.78,8.7818,0,extended
600510.SH,黑牡丹,牡丹,False,0.029411764705882353,0.0031914893617022155,9.43,9.4,9.43,6.6227,0,extended
600493.SH,凤竹纺织,凤竹,False,0.029411764705882353,0.01251564455569465,8.09,7.99,8.09,2.7537,0,extended
600425.SH,青松建化,青松,False,0.029411764705882353,-0.0398322851153039,4.58,4.77,4.58,6.6072,0,extended
600423.SH,柳化股份,柳化,False,0.029411764705882353,-0.04867256637168127,4.3,4.52,4.3,3.636,0,extended
600186.SH,莲花控股,莲花,False,0.029411764705882353,-0.006768189509306244,5.87,5.91,5.87,5.446,0,extended
600123.SH,兰花科创,兰花,False,0.029411764705882353,-0.03943661971830981,6.82,7.1,6.82,13.0525,0,extended
600080.SH,金花股份,金花,False,0.029411764705882353,-0.0199530516431925,8.35,8.52,8.35,5.2472,0,extended
301111.SZ,粤万年青,万年青,False,0.029411764705882353,-0.0060240963855421326,18.15,18.26,18.15,1.0203,0,extended
300511.SZ,雪榕生物,榕,False,0.029411764705882353,-0.01222826086956541,7.27,7.36,7.27,3.0,0,extended
300132.SZ,青松股份,青松,False,0.029411764705882353,0.001273885350318693,7.86,7.85,7.86,6.122,0,extended
300111.SZ,向日葵,向日葵,False,0.029411764705882353,-0.044213263979193784,7.35,7.69,7.35,2.244,0,extended
002737.SZ,葵花药业,葵花,False,0.029411764705882353,-0.005344021376085473,14.89,14.97,14.89,5.7288,0,extended
002577.SZ,雷柏科技,雷柏,False,0.029411764705882353,0.0,19.0,19.0,19.0,2.343,0,extended
002474.SZ,榕基软件,榕,False,0.029411764705882353,0.10000000000000009,9.35,8.5,9.35,6.273,0,extended
002431.SZ,棕榈股份,棕榈,False,0.029411764705882353,-0.03082191780821919,2.83,2.92,2.83,9.844,0,extended
002050.SZ,三花智控,三花,False,0.029411764705882353,0.0069295101553163985,42.14,41.85,42.14,15.3956,0,extended
001300.SZ,三柏硕,三柏,False,0.029411764705882353,0.035514018691588545,16.62,16.05,16.62,1.0057,0,extended
000812.SZ,陕西金叶,金叶,False,0.029411764705882353,-0.008146639511201759,4.87,4.91,4.87,7.4734,0,extended
000789.SZ,万年青,万年青,False,0.029411764705882353,-0.017035775127768327,5.77,5.87,5.77,7.1065,0,extended
000716.SZ,黑芝麻,黑芝麻,False,0.029411764705882353,-0.015220700152207223,6.47,6.57,6.47,3.8659,0,extended
000528.SZ,柳工,柳工,False,0.029411764705882353,-0.00631768953068601,11.01,11.08,11.01,13.1799,0,extended
