ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
605199.SH,葫芦娃,葫芦,False,0.16666666666666666,-0.001444390948483476,20.74,20.77,20.74,1.005,0,strict
600873.SH,梅花生物,梅花,False,0.16666666666666666,0.012718600953895098,6.37,6.29,6.37,7.391,0,strict
600510.SH,黑牡丹,牡丹,False,0.16666666666666666,0.024556616643929052,7.51,7.33,7.51,5.97,0,strict
600186.SH,莲花健康,莲花,False,0.16666666666666666,0.025723472668810476,3.19,3.11,3.19,5.446,0,strict
600123.SH,兰花科创,兰花,False,0.16666666666666666,-0.053201082055906235,10.5,11.09,10.5,8.062,0,strict
002431.SZ,棕榈股份,棕榈,False,0.16666666666666666,0.014925373134328401,2.72,2.68,2.72,9.844,0,strict
688488.SH,艾迪药业,艾迪,False,0.02857142857142857,0.0006811989100816707,14.69,14.68,14.69,1.002,0,extended
605199.SH,葫芦娃,葫芦,False,0.02857142857142857,-0.001444390948483476,20.74,20.77,20.74,1.005,0,extended
605167.SH,利柏特,利柏,False,0.02857142857142857,0.0072202166064980755,8.37,8.31,8.37,1.01,0,extended
603866.SH,桃李面包,桃李,False,0.02857142857142857,0.035330261136713004,33.7,32.55,33.7,2.158,0,extended
603823.SH,百合花,百合,False,0.02857142857142857,0.007554945054945028,14.67,14.56,14.67,1.482,0,extended
603737.SH,三棵树,三棵树,False,0.02857142857142857,0.0524637218944346,132.0,125.42,132.0,3.7,0,extended
603638.SH,艾迪精密,艾迪,False,0.02857142857142857,0.0014064697609001975,35.6,35.55,35.6,4.569,0,extended
603615.SH,茶花股份,茶花,False,0.02857142857142857,0.0,7.93,7.93,7.93,1.139,0,extended
603580.SH,艾艾精工,艾艾,False,0.02857142857142857,0.043436293436293516,10.81,10.36,10.81,2.009,0,extended
603313.SH,梦百合,百合,False,0.02857142857142857,0.048923679060665304,16.08,15.33,16.08,1.807,0,extended
603268.SH,松发股份,松发,False,0.02857142857142857,-0.001965923984272422,15.23,15.26,15.23,1.426,0,extended
601233.SH,桐昆股份,桐,False,0.02857142857142857,-0.0034364261168384758,20.3,20.37,20.3,3.11,0,extended
601003.SH,柳钢股份,柳钢,False,0.02857142857142857,-0.011320754716981019,5.24,5.3,5.24,5.335,0,extended
600884.SH,杉杉股份,杉杉,False,0.02857142857142857,0.01226012793176956,37.98,37.52,37.98,27.406,0,extended
600873.SH,梅花生物,梅花,False,0.02857142857142857,0.012718600953895098,6.37,6.29,6.37,7.391,0,extended
600510.SH,黑牡丹,牡丹,False,0.02857142857142857,0.024556616643929052,7.51,7.33,7.51,5.97,0,extended
600493.SH,凤竹纺织,凤竹,False,0.02857142857142857,0.008849557522123686,5.7,5.65,5.7,2.61,0,extended
600425.SH,青松建化,青松,False,0.02857142857142857,-0.0056657223796034994,3.51,3.53,3.51,5.899,0,extended
600423.SH,柳化股份,柳化,False,0.02857142857142857,0.003012048192771344,3.33,3.32,3.33,3.636,0,extended
600186.SH,莲花健康,莲花,False,0.02857142857142857,0.025723472668810476,3.19,3.11,3.19,5.446,0,extended
600123.SH,兰花科创,兰花,False,0.02857142857142857,-0.053201082055906235,10.5,11.09,10.5,8.062,0,extended
600080.SH,金花股份,金花,False,0.02857142857142857,0.005830903790087438,6.9,6.86,6.9,5.224,0,extended
300511.SZ,雪榕生物,榕,False,0.02857142857142857,0.03919089759797734,8.22,7.91,8.22,3.0,0,extended
300132.SZ,青松股份,青松,False,0.02857142857142857,0.0175801447776629,9.84,9.67,9.84,6.122,0,extended
300111.SZ,向日葵,向日葵,False,0.02857142857142857,0.015037593984962516,2.7,2.66,2.7,2.244,0,extended
002737.SZ,葵花药业,葵花,False,0.02857142857142857,0.0028050490883593238,14.3,14.26,14.3,4.85,0,extended
002577.SZ,雷柏科技,雷柏,False,0.02857142857142857,0.007494646680942241,9.41,9.34,9.41,2.343,0,extended
002485.SZ,雪松发展,松发,False,0.02857142857142857,0.0117647058823529,4.3,4.25,4.3,2.958,0,extended
002474.SZ,榕基软件,榕,False,0.02857142857142857,0.001680672268907557,5.96,5.95,5.96,6.262,0,extended
002431.SZ,棕榈股份,棕榈,False,0.02857142857142857,0.014925373134328401,2.72,2.68,2.72,9.844,0,extended
002050.SZ,三花智控,三花,False,0.02857142857142857,0.013030685161832922,24.1,23.79,24.1,14.693,0,extended
000812.SZ,陕西金叶,金叶,False,0.02857142857142857,0.012539184952978122,3.23,3.19,3.23,7.386,0,extended
000789.SZ,万年青,万年青,False,0.02857142857142857,0.003527336860670305,11.38,11.34,11.38,6.15,0,extended
000716.SZ,黑芝麻,黑芝麻,False,0.02857142857142857,0.027272727272727337,3.39,3.3,3.39,3.783,0,extended
000528.SZ,柳工,柳工,False,0.02857142857142857,0.0,7.23,7.23,7.23,12.126,0,extended
