ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
605199.SH,葫芦娃,葫芦,False,0.16666666666666666,0.027431421446383997,12.36,12.03,12.36,1.005,0,strict
600873.SH,梅花生物,梅花,False,0.16666666666666666,0.017907634307257503,10.8,10.61,10.8,7.998,0,strict
600510.SH,黑牡丹,牡丹,False,0.16666666666666666,0.0259999999999998,5.13,5.0,5.13,6.362,0,strict
600186.SH,莲花健康,莲花,False,0.16666666666666666,0.03587443946188329,4.62,4.46,4.62,5.446,0,strict
600123.SH,兰花科创,兰花,False,0.16666666666666666,0.0008841732979663064,11.32,11.31,11.32,12.7656,0,strict
002431.SZ,棕榈股份,棕榈,False,0.16666666666666666,0.02898550724637694,2.13,2.07,2.13,9.844,0,strict
688488.SH,艾迪药业,艾迪,False,0.02702702702702703,0.0598705501618122,13.1,12.36,13.1,1.002,0,extended
605199.SH,葫芦娃,葫芦,False,0.02702702702702703,0.027431421446383997,12.36,12.03,12.36,1.005,0,extended
605167.SH,利柏特,利柏,False,0.02702702702702703,0.09987357774968397,8.7,7.91,8.7,1.014,0,extended
603866.SH,桃李面包,桃李,False,0.02702702702702703,0.027859237536656867,7.01,6.82,7.01,3.839,0,extended
603823.SH,百合花,百合,False,0.02702702702702703,0.02411347517730489,7.22,7.05,7.22,2.001,0,extended
603737.SH,三棵树,三棵树,False,0.02702702702702703,0.03475935828877019,38.7,37.4,38.7,5.18,0,extended
603638.SH,艾迪精密,艾迪,False,0.02702702702702703,0.02471482889733867,16.17,15.78,16.17,4.624,0,extended
603615.SH,茶花股份,茶花,False,0.02702702702702703,0.08031088082901561,16.68,15.44,16.68,1.152,0,extended
603580.SH,艾艾精工,艾艾,False,0.02702702702702703,0.027600849256900206,9.68,9.42,9.68,2.039,0,extended
603313.SH,梦百合,百合,False,0.02702702702702703,-0.0050000000000000044,9.95,10.0,9.95,1.807,0,extended
603268.SH,松发股份,松发,False,0.02702702702702703,0.045740423098913574,18.29,17.49,18.29,1.426,0,extended
603102.SH,百合股份,百合,False,0.02702702702702703,0.02801533470952533,34.86,33.91,34.86,1.027,0,extended
601233.SH,桐昆股份,桐,False,0.02702702702702703,0.034220532319391594,13.6,13.15,13.6,3.177,0,extended
601003.SH,柳钢股份,柳钢,False,0.02702702702702703,0.006756756756756799,2.98,2.96,2.98,5.564,0,extended
600884.SH,杉杉股份,杉杉,False,0.02702702702702703,0.024171888988361756,11.44,11.17,11.44,28.372,0,extended
600873.SH,梅花生物,梅花,False,0.02702702702702703,0.017907634307257503,10.8,10.61,10.8,7.998,0,extended
600510.SH,黑牡丹,牡丹,False,0.02702702702702703,0.0259999999999998,5.13,5.0,5.13,6.362,0,extended
600493.SH,凤竹纺织,凤竹,False,0.02702702702702703,0.03585657370517947,5.2,5.02,5.2,2.663,0,extended
600425.SH,青松建化,青松,False,0.02702702702702703,0.038147138964577776,3.81,3.67,3.81,6.259,0,extended
600423.SH,柳化股份,柳化,False,0.02702702702702703,0.030769230769230882,2.68,2.6,2.68,3.636,0,extended
600186.SH,莲花健康,莲花,False,0.02702702702702703,0.03587443946188329,4.62,4.46,4.62,5.446,0,extended
600123.SH,兰花科创,兰花,False,0.02702702702702703,0.0008841732979663064,11.32,11.31,11.32,12.7656,0,extended
600080.SH,金花股份,金花,False,0.02702702702702703,0.0040431266846361336,7.45,7.42,7.45,5.224,0,extended
301111.SZ,粤万年青,万年青,False,0.02702702702702703,0.032199270959902604,16.99,16.46,16.99,1.011,0,extended
300511.SZ,雪榕生物,榕,False,0.02702702702702703,0.015424164524421746,3.95,3.89,3.95,3.0,0,extended
300132.SZ,青松股份,青松,False,0.02702702702702703,0.04748603351955305,3.75,3.58,3.75,6.122,0,extended
300111.SZ,向日葵,向日葵,False,0.02702702702702703,0.03347280334728042,2.47,2.39,2.47,2.244,0,extended
002737.SZ,葵花药业,葵花,False,0.02702702702702703,0.020198170731707155,26.77,26.24,26.77,5.267,0,extended
002577.SZ,雷柏科技,雷柏,False,0.02702702702702703,0.049920760697306,13.25,12.62,13.25,2.343,0,extended
002474.SZ,榕基软件,榕,False,0.02702702702702703,0.04471544715447151,5.14,4.92,5.14,6.273,0,extended
002431.SZ,棕榈股份,棕榈,False,0.02702702702702703,0.02898550724637694,2.13,2.07,2.13,9.844,0,extended
002050.SZ,三花智控,三花,False,0.02702702702702703,0.027628865979381523,24.92,24.25,24.92,15.0272,0,extended
001300.SZ,三柏硕,三柏,False,0.02702702702702703,0.03409992069785894,13.04,12.61,13.04,1.005,0,extended
000812.SZ,陕西金叶,金叶,False,0.02702702702702703,0.020547945205479534,4.47,4.38,4.47,7.386,0,extended
000789.SZ,万年青,万年青,False,0.02702702702702703,0.009360374414976391,6.47,6.41,6.47,6.828,0,extended
000716.SZ,黑芝麻,黑芝麻,False,0.02702702702702703,0.020618556701031077,4.95,4.85,4.95,3.783,0,extended
000528.SZ,柳工,柳工,False,0.02702702702702703,0.014550264550264647,7.67,7.56,7.67,12.596,0,extended
