ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
600873.SH,梅花生物,梅花,False,0.2,0.013489208633093552,11.27,11.12,11.27,8.7818,0,strict
600510.SH,黑牡丹,牡丹,False,0.2,-0.012121212121212088,8.15,8.25,8.15,6.6227,0,strict
600186.SH,莲花控股,莲花,False,0.2,-0.007153075822603716,6.94,6.99,6.94,5.446,0,strict
600123.SH,兰花科创,兰花,False,0.2,0.049679487179487,6.55,6.24,6.55,13.0525,0,strict
002431.SZ,棕榈股份,棕榈,False,0.2,0.09920634920634908,2.77,2.52,2.77,9.844,0,strict
688488.SH,艾迪药业,艾迪,False,0.029411764705882353,-0.008138903960933197,18.28,18.43,18.28,1.002,0,extended
605167.SH,利柏特,利柏,False,0.029411764705882353,-0.02757352941176472,15.87,16.32,15.87,1.0296,0,extended
603866.SH,桃李面包,桃李,False,0.029411764705882353,0.002024291497975561,4.95,4.94,4.95,4.1484,0,extended
603823.SH,百合花,百合,False,0.029411764705882353,0.022237196765498624,15.17,14.84,15.17,2.0562,0,extended
603737.SH,三棵树,三棵树,False,0.029411764705882353,0.002806736166800272,50.02,49.88,50.02,7.4154,0,extended
603638.SH,艾迪精密,艾迪,False,0.029411764705882353,0.006767308693388818,19.34,19.21,19.34,4.7197,0,extended
603615.SH,茶花股份,茶花,False,0.029411764705882353,-0.01270207852193983,17.1,17.32,17.1,1.155,0,extended
603313.SH,梦百合,百合,False,0.029411764705882353,0.008951406649616356,7.89,7.82,7.89,1.8209,0,extended
603102.SH,百合股份,百合,False,0.029411764705882353,0.006633906633906506,40.97,40.7,40.97,1.0679,0,extended
601233.SH,桐昆股份,桐,False,0.029411764705882353,0.026213050752927902,18.4,17.93,18.4,3.215,0,extended
601003.SH,柳钢股份,柳钢,False,0.029411764705882353,-0.004444444444444362,4.48,4.5,4.48,5.564,0,extended
600884.SH,杉杉股份,杉杉,False,0.029411764705882353,0.002305918524212025,13.04,13.01,13.04,28.93,0,extended
600873.SH,梅花生物,梅花,False,0.029411764705882353,0.013489208633093552,11.27,11.12,11.27,8.7818,0,extended
600510.SH,黑牡丹,牡丹,False,0.029411764705882353,-0.012121212121212088,8.15,8.25,8.15,6.6227,0,extended
600493.SH,凤竹纺织,凤竹,False,0.029411764705882353,0.03693181818181812,7.3,7.04,7.3,2.7537,0,extended
600425.SH,青松建化,青松,False,0.029411764705882353,0.015037593984962294,4.05,3.99,4.05,6.6072,0,extended
600423.SH,柳化股份,柳化,False,0.029411764705882353,0.10060975609756095,3.61,3.28,3.61,3.636,0,extended
600186.SH,莲花控股,莲花,False,0.029411764705882353,-0.007153075822603716,6.94,6.99,6.94,5.446,0,extended
600123.SH,兰花科创,兰花,False,0.029411764705882353,0.049679487179487,6.55,6.24,6.55,13.0525,0,extended
600080.SH,金花股份,金花,False,0.029411764705882353,0.014117647058823346,8.62,8.5,8.62,5.2472,0,extended
301111.SZ,粤万年青,万年青,False,0.029411764705882353,0.014106583072100332,19.41,19.14,19.41,1.0203,0,extended
300511.SZ,雪榕生物,榕,False,0.029411764705882353,-0.0028860028860028253,6.91,6.93,6.91,3.0,0,extended
300132.SZ,青松股份,青松,False,0.029411764705882353,0.02517985611510798,8.55,8.34,8.55,6.122,0,extended
300111.SZ,向日葵,向日葵,False,0.029411764705882353,0.02051282051282044,3.98,3.9,3.98,2.244,0,extended
002737.SZ,葵花药业,葵花,False,0.029411764705882353,0.0008064516129031585,12.41,12.4,12.41,5.7288,0,extended
002577.SZ,雷柏科技,雷柏,False,0.029411764705882353,0.021476510067114152,15.22,14.9,15.22,2.343,0,extended
002474.SZ,榕基软件,榕,False,0.029411764705882353,0.017783857729138264,7.44,7.31,7.44,6.273,0,extended
002431.SZ,棕榈股份,棕榈,False,0.029411764705882353,0.09920634920634908,2.77,2.52,2.77,9.844,0,extended
002050.SZ,三花智控,三花,False,0.029411764705882353,-0.0031026252983293867,41.77,41.9,41.77,15.4293,0,extended
001300.SZ,三柏硕,三柏,False,0.029411764705882353,0.02307185234014497,15.52,15.17,15.52,1.0057,0,extended
000812.SZ,陕西金叶,金叶,False,0.029411764705882353,0.027295285359801413,4.14,4.03,4.14,7.4734,0,extended
000789.SZ,万年青,万年青,False,0.029411764705882353,0.011811023622047223,5.14,5.08,5.14,7.1065,0,extended
000716.SZ,黑芝麻,黑芝麻,False,0.029411764705882353,0.013752455795677854,5.16,5.09,5.16,3.8659,0,extended
000528.SZ,柳工,柳工,False,0.029411764705882353,-0.0043290043290044045,9.2,9.24,9.2,13.1799,0,extended
