ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
600873.SH,梅花生物,梅花,False,0.2,-0.008992805755395739,11.02,11.12,11.02,8.7818,0,strict
600510.SH,黑牡丹,牡丹,False,0.2,0.04754098360655745,6.39,6.1,6.39,6.6227,0,strict
600186.SH,莲花控股,莲花,False,0.2,0.011308562197092087,6.26,6.19,6.26,5.446,0,strict
600123.SH,兰花科创,兰花,False,0.2,-0.0057636887608069065,6.9,6.94,6.9,13.0525,0,strict
002431.SZ,棕榈股份,棕榈,False,0.2,-0.0042918454935622075,2.32,2.33,2.32,9.844,0,strict
688488.SH,艾迪药业,艾迪,False,0.029411764705882353,-0.006892230576441061,15.85,15.96,15.85,1.002,0,extended
605167.SH,利柏特,利柏,False,0.029411764705882353,0.010119595216191435,10.98,10.87,10.98,1.0296,0,extended
603866.SH,桃李面包,桃李,False,0.029411764705882353,0.007259528130671544,5.55,5.51,5.55,4.1484,0,extended
603823.SH,百合花,百合,False,0.029411764705882353,-0.010861132660977435,12.75,12.89,12.75,2.0562,0,extended
603737.SH,三棵树,三棵树,False,0.029411764705882353,0.00277847941399334,39.7,39.59,39.7,7.3309,0,extended
603638.SH,艾迪精密,艾迪,False,0.029411764705882353,-0.015940488841657774,18.52,18.82,18.52,4.6967,0,extended
603615.SH,茶花股份,茶花,False,0.029411764705882353,-0.01441048034934489,22.57,22.9,22.57,1.155,0,extended
603313.SH,梦百合,百合,False,0.029411764705882353,-0.014051522248243464,8.42,8.54,8.42,1.8209,0,extended
603102.SH,百合股份,百合,False,0.029411764705882353,-0.004659832246039164,42.72,42.92,42.72,1.0679,0,extended
601233.SH,桐昆股份,桐,False,0.029411764705882353,-0.0080971659919028,12.25,12.35,12.25,3.215,0,extended
601003.SH,柳钢股份,柳钢,False,0.029411764705882353,-0.024154589371980784,6.06,6.21,6.06,5.564,0,extended
600884.SH,杉杉股份,杉杉,False,0.029411764705882353,0.0038647342995168366,10.39,10.35,10.39,28.93,0,extended
600873.SH,梅花生物,梅花,False,0.029411764705882353,-0.008992805755395739,11.02,11.12,11.02,8.7818,0,extended
600510.SH,黑牡丹,牡丹,False,0.029411764705882353,0.04754098360655745,6.39,6.1,6.39,6.6227,0,extended
600493.SH,凤竹纺织,凤竹,False,0.029411764705882353,-0.017316017316017285,6.81,6.93,6.81,2.7537,0,extended
600425.SH,青松建化,青松,False,0.029411764705882353,0.0024999999999999467,4.01,4.0,4.01,6.6072,0,extended
600423.SH,柳化股份,柳化,False,0.029411764705882353,0.0,3.76,3.76,3.76,3.636,0,extended
600186.SH,莲花控股,莲花,False,0.029411764705882353,0.011308562197092087,6.26,6.19,6.26,5.446,0,extended
600123.SH,兰花科创,兰花,False,0.029411764705882353,-0.0057636887608069065,6.9,6.94,6.9,13.0525,0,extended
600080.SH,金花股份,金花,False,0.029411764705882353,-0.01781170483460559,7.72,7.86,7.72,5.2472,0,extended
301111.SZ,粤万年青,万年青,False,0.029411764705882353,0.06186726659167596,18.88,17.78,18.88,1.0203,0,extended
300511.SZ,雪榕生物,榕,False,0.029411764705882353,0.031347962382445305,6.58,6.38,6.58,3.0,0,extended
300132.SZ,青松股份,青松,False,0.029411764705882353,0.006589785831960349,6.11,6.07,6.11,6.122,0,extended
300111.SZ,向日葵,向日葵,False,0.029411764705882353,-0.012987012987012991,3.8,3.85,3.8,2.244,0,extended
002737.SZ,葵花药业,葵花,False,0.029411764705882353,-0.004323656578134605,16.12,16.19,16.12,5.7288,0,extended
002577.SZ,雷柏科技,雷柏,False,0.029411764705882353,-0.01195952161913516,21.48,21.74,21.48,2.343,0,extended
002474.SZ,榕基软件,榕,False,0.029411764705882353,0.0069637883008357715,7.23,7.18,7.23,6.273,0,extended
002431.SZ,棕榈股份,棕榈,False,0.029411764705882353,-0.0042918454935622075,2.32,2.33,2.32,9.844,0,extended
002050.SZ,三花智控,三花,False,0.029411764705882353,-0.010126582278480956,27.37,27.65,27.37,15.3956,0,extended
001300.SZ,三柏硕,三柏,False,0.029411764705882353,0.005323193916349833,13.22,13.15,13.22,1.0057,0,extended
000812.SZ,陕西金叶,金叶,False,0.029411764705882353,-0.012499999999999956,4.74,4.8,4.74,7.4734,0,extended
000789.SZ,万年青,万年青,False,0.029411764705882353,0.011437908496731986,6.19,6.12,6.19,7.1065,0,extended
000716.SZ,黑芝麻,黑芝麻,False,0.029411764705882353,0.0,6.54,6.54,6.54,3.8363,4,extended
000528.SZ,柳工,柳工,False,0.029411764705882353,0.03646308113035546,11.37,10.97,11.37,13.1799,0,extended
