ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.002213368747233324,22.54,22.59,22.54,1.1151,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.0065952184666118185,12.21,12.13,12.21,2.393,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.0,6.32,6.32,6.32,1.8491,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.009269988412514474,17.42,17.26,17.42,1.368,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.015151515151515138,10.72,10.56,10.72,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.01439749608763674,32.41,31.95,32.41,1.009,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.014027316352897667,27.47,27.09,27.47,1.05,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.01089324618736387,27.84,27.54,27.84,1.0398,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.011191573403554811,15.36,15.19,15.36,1.521,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.010135135135135087,2.99,2.96,2.99,3.356,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.0,4.27,4.27,4.27,4.656,0,strict
688721.SH,龙图光罩,龙,False,0.006329113924050633,0.025768452052273183,55.73,54.33,55.73,1.0,0,extended
688602.SH,康鹏科技,鹏,False,0.006329113924050633,0.015580736543909346,7.17,7.06,7.17,1.009,0,extended
688575.SH,亚辉龙,龙,False,0.006329113924050633,0.008149010477299212,17.32,17.18,17.32,1.4707,0,extended
688486.SH,龙迅股份,龙,False,0.006329113924050633,0.030235925389660023,120.96,117.41,120.96,1.506,0,extended
688360.SH,德马科技,马,False,0.006329113924050633,-0.06692913385826782,23.7,25.4,23.7,2.056,0,extended
688357.SH,建龙微纳,龙,False,0.006329113924050633,0.007714169711733776,24.82,24.63,24.82,1.7976,0,extended
688295.SH,中复神鹰,鹰,False,0.006329113924050633,0.01845018450184477,22.08,21.68,22.08,1.007,0,extended
688170.SH,德龙激光,龙,False,0.006329113924050633,0.009729272419627621,23.87,23.64,23.87,1.034,0,extended
688078.SH,龙软科技,龙,False,0.006329113924050633,0.05273492286115,37.53,35.65,37.53,1.043,0,extended
688077.SH,大地熊,熊,False,0.006329113924050633,-0.0019091256204658569,26.14,26.19,26.14,1.464,0,extended
688055.SH,龙腾光电,龙,False,0.006329113924050633,0.017948717948718107,3.97,3.9,3.97,1.01,0,extended
688047.SH,龙芯中科,龙,False,0.006329113924050633,0.015859095227654718,139.0,136.83,139.0,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.006329113924050633,0.013803680981595123,13.22,13.04,13.22,1.0236,0,extended
605499.SH,东鹏饮料,鹏,False,0.006329113924050633,0.002232045166090435,229.0,228.49,229.0,1.3678,0,extended
605378.SH,野马电池,马,False,0.006329113924050633,-0.006353688669255231,28.15,28.33,28.15,1.523,0,extended
605318.SH,法狮龙,龙,False,0.006329113924050633,0.011203117389186446,20.76,20.53,20.76,1.0868,0,extended
605086.SH,龙高股份,龙,False,0.006329113924050633,0.006709158000670845,30.01,29.81,30.01,1.4797,0,extended
605016.SH,百龙创园,龙,False,0.006329113924050633,0.014412416851441456,18.3,18.04,18.3,2.5975,0,extended
603969.SH,银龙股份,龙,False,0.006329113924050633,0.00164473684210531,6.09,6.08,6.09,4.7144,0,extended
603949.SH,雪龙集团,龙,False,0.006329113924050633,0.015086206896551824,14.13,13.92,14.13,1.53,0,extended
603906.SH,龙蟠科技,龙,False,0.006329113924050633,0.029654036243822013,12.5,12.14,12.5,2.099,0,extended
603877.SH,太平鸟,鸟,False,0.006329113924050633,0.0,14.68,14.68,14.68,1.262,0,extended
603779.SH,威龙股份,龙,False,0.006329113924050633,0.05707196029776673,8.52,8.06,8.52,1.472,0,extended
603767.SH,中马传动,马,False,0.006329113924050633,-0.008736559139784994,14.75,14.88,14.75,1.684,0,extended
603733.SH,仙鹤股份,仙鹤,False,0.006329113924050633,-0.002213368747233324,22.54,22.59,22.54,1.1151,0,extended
603729.SH,龙韵股份,龙,False,0.006329113924050633,0.03564727954971847,16.56,15.99,16.56,1.408,0,extended
603686.SH,福龙马,龙,False,0.006329113924050633,-0.0014925373134327957,13.38,13.4,13.38,3.261,0,extended
603668.SH,天马科技,马,False,0.006329113924050633,0.027093596059113212,12.51,12.18,12.51,1.574,0,extended
603530.SH,神马电力,马,False,0.006329113924050633,-0.006521739130434745,27.42,27.6,27.42,1.0399,0,extended
603488.SH,展鹏科技,鹏,False,0.006329113924050633,0.01261034047919285,8.03,7.93,8.03,1.6712,0,extended
603380.SH,易德龙,龙,False,0.006329113924050633,0.013277693474962105,26.71,26.36,26.71,1.0787,0,extended
603341.SH,龙旗科技,龙,False,0.006329113924050633,-0.0002104820037887034,47.5,47.51,47.5,1.012,0,extended
603332.SH,苏州龙杰,龙,False,0.006329113924050633,0.006465517241379226,9.34,9.28,9.34,2.009,0,extended
603269.SH,海鸥股份,海鸥,False,0.006329113924050633,0.0065952184666118185,12.21,12.13,12.21,2.393,0,extended
603266.SH,天龙股份,龙,False,0.006329113924050633,0.004088785046729049,17.19,17.12,17.19,2.094,0,extended
603195.SH,公牛集团,牛,False,0.006329113924050633,0.020098495940370054,76.64,75.13,76.64,2.361,0,extended
603181.SH,皇马科技,马,False,0.006329113924050633,0.004173622704507496,12.03,11.98,12.03,3.134,0,extended
603178.SH,圣龙股份,龙,False,0.006329113924050633,-0.03336339044183956,21.44,22.18,21.44,1.057,0,extended
603158.SH,腾龙股份,龙,False,0.006329113924050633,0.0021186440677967155,9.46,9.44,9.46,4.3118,0,extended
603130.SH,云中马,马,False,0.006329113924050633,-0.0076979472140762395,27.07,27.28,27.07,1.0309,0,extended
603116.SH,红蜻蜓,蜻蜓,False,0.006329113924050633,0.0,6.32,6.32,6.32,1.8491,0,extended
603073.SH,彩蝶实业,蝶,False,0.006329113924050633,0.01196013289036535,15.23,15.05,15.23,1.037,0,extended
