ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.02071772105068448,26.47,27.03,26.47,1.0781,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,-0.005235602094240788,13.3,13.37,13.3,1.175,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.005405405405405572,5.58,5.55,5.58,1.6702,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.02668759811616961,13.08,12.74,13.08,1.345,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.026887280248190315,9.93,9.67,9.93,1.4676,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.02257924446374293,47.1,46.06,47.1,1.0028,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.013513513513513598,19.5,19.24,19.5,1.014,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.02518518518518542,20.76,20.25,20.76,1.0178,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.026496565260059057,20.92,20.38,20.92,1.428,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.040000000000000036,3.9,3.75,3.9,3.315,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.0033057851239670644,6.07,6.05,6.07,4.656,0,strict
688575.SH,亚辉龙,龙,False,0.006578947368421052,0.032405063291139236,20.39,19.75,20.39,1.4189,0,extended
688360.SH,德马科技,马,False,0.006578947368421052,-0.008544199802826058,30.17,30.43,30.17,1.024,0,extended
688357.SH,建龙微纳,龙,False,0.006578947368421052,-0.0013655872024970206,102.38,102.52,102.38,1.036,0,extended
688295.SH,中复神鹰,鹰,False,0.006578947368421052,0.025503041647168878,43.83,42.74,43.83,1.0,0,extended
688170.SH,德龙激光,龙,False,0.006578947368421052,-0.030468620632555066,58.55,60.39,58.55,1.0109,0,extended
688078.SH,龙软科技,龙,False,0.006578947368421052,0.04319478402608001,51.2,49.08,51.2,1.021,0,extended
688077.SH,大地熊,熊,False,0.006578947368421052,-0.017821782178217838,89.28,90.9,89.28,1.017,0,extended
688055.SH,龙腾光电,龙,False,0.006578947368421052,0.03153988868274582,5.56,5.39,5.56,1.0068,0,extended
688047.SH,龙芯中科,龙,False,0.006578947368421052,0.0088986599664993,96.37,95.52,96.37,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.006578947368421052,0.0018132366273799772,11.05,11.03,11.05,1.0087,0,extended
605499.SH,东鹏饮料,鹏,False,0.006578947368421052,0.017147310989867437,156.6,153.96,156.6,1.019,0,extended
605378.SH,野马电池,马,False,0.006578947368421052,0.0007264802034143703,27.55,27.53,27.55,1.0306,0,extended
605318.SH,法狮龙,龙,False,0.006578947368421052,0.058102001291155725,16.39,15.49,16.39,1.043,0,extended
605086.SH,龙高股份,龙,False,0.006578947368421052,-0.0038498556304139564,20.7,20.78,20.7,1.0171,0,extended
605016.SH,百龙创园,龙,False,0.006578947368421052,0.012398157987956182,28.58,28.23,28.58,1.403,0,extended
603969.SH,银龙股份,龙,False,0.006578947368421052,0.01855670103092799,4.94,4.85,4.94,4.587,0,extended
603949.SH,雪龙集团,龙,False,0.006578947368421052,-0.01593220338983059,29.03,29.5,29.03,1.4676,0,extended
603906.SH,龙蟠科技,龙,False,0.006578947368421052,0.017198335644937668,36.67,36.05,36.67,2.085,0,extended
603877.SH,太平鸟,鸟,False,0.006578947368421052,0.027368421052631486,19.52,19.0,19.52,1.209,0,extended
603779.SH,威龙股份,龙,False,0.006578947368421052,0.0,6.61,6.61,6.61,1.472,0,extended
603767.SH,中马传动,马,False,0.006578947368421052,0.025442477876106206,9.27,9.04,9.27,1.591,0,extended
603733.SH,仙鹤股份,仙鹤,False,0.006578947368421052,-0.02071772105068448,26.47,27.03,26.47,1.0781,0,extended
603729.SH,龙韵股份,龙,False,0.006578947368421052,-0.002044989775051076,14.64,14.67,14.64,1.408,0,extended
603686.SH,福龙马,龙,False,0.006578947368421052,0.014285714285714235,10.65,10.5,10.65,3.0822,0,extended
603668.SH,天马科技,马,False,0.006578947368421052,0.00047214353163349543,21.19,21.18,21.19,1.4228,0,extended
603530.SH,神马电力,马,False,0.006578947368421052,0.019677996422182487,17.1,16.77,17.1,1.025,0,extended
603488.SH,展鹏科技,鹏,False,0.006578947368421052,-0.005361930294906059,7.42,7.46,7.42,1.5823,0,extended
603380.SH,易德龙,龙,False,0.006578947368421052,0.04255895906749796,38.46,36.89,38.46,1.0584,0,extended
603332.SH,苏州龙杰,龙,False,0.006578947368421052,0.02525651144435681,12.99,12.67,12.99,1.5003,0,extended
603269.SH,海鸥股份,海鸥,False,0.006578947368421052,-0.005235602094240788,13.3,13.37,13.3,1.175,0,extended
603266.SH,天龙股份,龙,False,0.006578947368421052,-0.01918465227817745,16.36,16.68,16.36,2.0548,0,extended
603195.SH,公牛集团,牛,False,0.006578947368421052,0.02145588443563229,144.25,141.22,144.25,1.049,0,extended
603181.SH,皇马科技,马,False,0.006578947368421052,0.004605641911341385,17.45,17.37,17.45,3.0904,0,extended
603178.SH,圣龙股份,龙,False,0.006578947368421052,0.03571428571428581,13.92,13.44,13.92,1.0431,0,extended
603158.SH,腾龙股份,龙,False,0.006578947368421052,0.007641921397379958,9.23,9.16,9.23,4.1657,0,extended
603116.SH,红蜻蜓,蜻蜓,False,0.006578947368421052,0.005405405405405572,5.58,5.55,5.58,1.6702,0,extended
603051.SH,鹿山新材,鹿,False,0.006578947368421052,0.09997704315886113,95.83,87.12,95.83,1.0056,0,extended
603029.SH,天鹅股份,天鹅,False,0.006578947368421052,0.02668759811616961,13.08,12.74,13.08,1.345,0,extended
603021.SH,山东华鹏,鹏,False,0.006578947368421052,0.04457364341085279,5.39,5.16,5.39,2.665,0,extended
601828.SH,美凯龙,龙,False,0.006578947368421052,0.01596806387225569,5.09,5.01,5.09,1.1957,0,extended
601188.SH,龙江交通,龙,False,0.006578947368421052,0.02076124567474058,2.95,2.89,2.95,1.2473,0,extended
601015.SH,陕西黑猫,猫,False,0.006578947368421052,0.005395683453237599,5.59,5.56,5.59,2.406,0,extended
600993.SH,马应龙,龙,False,0.006578947368421052,0.0343992248062015,21.35,20.64,21.35,11.9201,0,extended
600853.SH,龙建股份,龙,False,0.006578947368421052,0.04067796610169494,3.07,2.95,3.07,3.1876,0,extended
600810.SH,神马股份,马,False,0.006578947368421052,0.005452562704471253,9.22,9.17,9.22,4.813,0,extended
600775.SH,南京熊猫,熊猫,False,0.006578947368421052,0.026887280248190315,9.93,9.67,9.93,1.4676,0,extended
600769.SH,祥龙电业,龙,False,0.006578947368421052,0.004662004662004504,8.62,8.58,8.62,5.58,0,extended
600722.SH,金牛化工,牛,False,0.006578947368421052,0.00943396226415083,5.35,5.3,5.35,5.892,0,extended
600686.SH,金龙汽车,龙,False,0.006578947368421052,-0.019283746556473802,7.12,7.26,7.12,13.017,0,extended
600630.SH,龙头股份,龙,False,0.006578947368421052,0.0,6.14,6.14,6.14,3.199,0,extended
600592.SH,龙溪股份,龙,False,0.006578947368421052,-0.014772727272727382,8.67,8.8,8.67,3.4448,0,extended
600580.SH,卧龙电驱,龙,False,0.006578947368421052,0.011605415860735047,15.69,15.51,15.69,7.3611,0,extended
600567.SH,山鹰国际,鹰,False,0.006578947368421052,0.018796992481202812,2.71,2.66,2.71,4.185,0,extended
600491.SH,龙元建设,龙,False,0.006578947368421052,0.0057553956834532904,6.99,6.95,6.99,10.9331,0,extended
600490.SH,鹏欣资源,鹏,False,0.006578947368421052,0.013123359580052618,3.86,3.81,3.86,14.102,0,extended
600375.SH,汉马科技,马,False,0.006578947368421052,-0.011025358324145307,8.97,9.07,8.97,3.748,0,extended
600352.SH,浙江龙盛,龙,False,0.006578947368421052,0.010235414534288667,9.87,9.77,9.87,19.4337,0,extended
600232.SH,金鹰股份,鹰,False,0.006578947368421052,0.0,6.2,6.2,6.2,3.052,0,extended
600222.SH,太龙药业,龙,False,0.006578947368421052,0.02683363148479434,5.74,5.59,5.74,4.0931,0,extended
600173.SH,卧龙地产,龙,False,0.006578947368421052,0.014814814814814836,5.48,5.4,5.48,2.419,0,extended
600159.SH,大龙地产,龙,False,0.006578947368421052,0.011111111111111072,2.73,2.7,2.73,5.2116,0,extended
600125.SH,铁龙物流,龙,False,0.006578947368421052,0.02053388090349051,4.97,4.87,4.97,17.1428,0,extended
600062.SH,华润双鹤,鹤,False,0.006578947368421052,-0.011175898931000905,20.35,20.58,20.35,8.2491,0,extended
600059.SH,古越龙山,龙,False,0.006578947368421052,0.011375387797311287,9.78,9.67,9.78,8.4003,0,extended
600057.SH,厦门象屿,象,False,0.006578947368421052,0.019441069258809174,8.39,8.23,8.39,11.0552,0,extended
301178.SZ,天亿马,马,False,0.006578947368421052,-0.0002898550724635962,34.49,34.5,34.49,1.4122,0,extended
301151.SZ,冠龙节能,龙,False,0.006578947368421052,0.010584445467096248,21.96,21.73,21.96,1.0161,0,extended
301131.SZ,聚赛龙,龙,False,0.006578947368421052,-0.024517087667161874,52.52,53.84,52.52,1.0116,0,extended
301048.SZ,金鹰重工,鹰,False,0.006578947368421052,0.01984126984126977,10.28,10.08,10.28,1.0108,0,extended
300999.SZ,金龙鱼,金龙鱼,False,0.006578947368421052,0.02257924446374293,47.1,46.06,47.1,1.0028,0,extended
300993.SZ,玉马遮阳,马,False,0.006578947368421052,-0.016000000000000014,13.53,13.75,13.53,1.8167,0,extended
300945.SZ,曼卡龙,龙,False,0.006578947368421052,0.018585131894484297,16.99,16.68,16.99,1.0111,0,extended
300913.SZ,兆龙互连,龙,False,0.006578947368421052,0.02032967032967048,18.57,18.2,18.57,1.5165,0,extended
300912.SZ,凯龙高科,龙,False,0.006578947368421052,-0.020021645021645162,18.11,18.48,18.11,1.005,0,extended
300898.SZ,熊猫乳品,熊猫,False,0.006578947368421052,0.013513513513513598,19.5,19.24,19.5,1.014,0,extended
300895.SZ,铜牛信息,牛,False,0.006578947368421052,0.00461741424802109,30.46,30.32,30.46,1.325,0,extended
300883.SZ,龙利得,龙,False,0.006578947368421052,0.03387334315169377,7.02,6.79,7.02,1.0025,0,extended
