ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.008123476848091005,24.42,24.62,24.42,1.1422,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,-0.050611790878754226,17.07,17.98,17.07,3.4328,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.010084033613445453,5.89,5.95,5.89,1.9271,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,-0.022885572139303534,19.64,20.1,19.64,1.3808,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,-0.010025062656641492,15.8,15.96,15.8,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.002285341168788757,30.56,30.63,30.56,1.0126,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,-0.014162077104642012,25.06,25.42,25.06,1.0709,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,-0.007747933884297287,19.21,19.36,19.21,1.0444,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,-0.02805100182149367,26.68,27.45,26.68,1.5707,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,-0.02010050251256279,3.9,3.98,3.9,3.356,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,-0.022012578616352307,6.22,6.36,6.22,4.656,0,strict
688721.SH,龙图光罩,龙,False,0.00625,-0.013312274368231125,43.73,44.32,43.73,1.0088,0,extended
688602.SH,康鹏科技,鹏,False,0.00625,0.00726392251815966,8.32,8.26,8.32,1.009,0,extended
688575.SH,亚辉龙,龙,False,0.00625,-0.003477051460361591,14.33,14.38,14.33,1.4919,0,extended
688486.SH,龙迅股份,龙,False,0.00625,-0.008429007411713263,68.23,68.81,68.23,1.9662,0,extended
688360.SH,德马科技,马,False,0.00625,-0.015769439912996064,18.1,18.39,18.1,2.8957,0,extended
688357.SH,建龙微纳,龙,False,0.00625,-0.011061364234922433,37.55,37.97,37.55,1.8105,0,extended
688295.SH,中复神鹰,鹰,False,0.00625,0.20005549389567134,43.25,36.04,43.25,1.007,0,extended
688170.SH,德龙激光,龙,False,0.00625,-0.001890359168241984,52.8,52.9,52.8,1.034,0,extended
688078.SH,龙软科技,龙,False,0.00625,-0.022499999999999853,27.37,28.0,27.37,1.0478,0,extended
688077.SH,大地熊,熊,False,0.00625,-0.00030012004801915904,33.31,33.32,33.31,1.4745,0,extended
688055.SH,龙腾光电,龙,False,0.00625,0.022471910112359383,4.55,4.45,4.55,1.01,0,extended
688047.SH,龙芯中科,龙,False,0.00625,-0.017371849707178977,149.33,151.97,149.33,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.00625,-0.016260162601625883,13.31,13.53,13.31,1.0357,0,extended
605499.SH,东鹏饮料,鹏,False,0.00625,-0.04593104028964756,226.62,237.53,226.62,1.3915,0,extended
605378.SH,野马电池,马,False,0.00625,-0.023556581986143077,21.14,21.65,21.14,2.1765,0,extended
605318.SH,法狮龙,龙,False,0.00625,-0.02154374834787187,74.03,75.66,74.03,1.0989,0,extended
605086.SH,龙高股份,龙,False,0.00625,-0.007914847161572092,36.35,36.64,36.35,1.4899,0,extended
605016.SH,百龙创园,龙,False,0.00625,-0.025454545454545396,24.12,24.75,24.12,3.4109,0,extended
603969.SH,银龙股份,龙,False,0.00625,-0.00497512437810943,10.0,10.05,10.0,4.7661,0,extended
603949.SH,雪龙集团,龙,False,0.00625,0.03613281249999978,21.22,20.48,21.22,1.5386,0,extended
603906.SH,龙蟠科技,龙,False,0.00625,0.008658008658008809,18.64,18.48,18.64,2.099,0,extended
603877.SH,太平鸟,鸟,False,0.00625,0.001956947162426559,15.36,15.33,15.36,1.2944,0,extended
603779.SH,威龙股份,龙,False,0.00625,-0.010218978102189746,6.78,6.85,6.78,1.474,0,extended
603767.SH,中马传动,马,False,0.00625,-0.01766784452296799,19.46,19.81,19.46,1.7061,0,extended
603733.SH,仙鹤股份,仙鹤,False,0.00625,-0.008123476848091005,24.42,24.62,24.42,1.1422,0,extended
603729.SH,龙韵股份,龙,False,0.00625,-0.01945945945945937,18.14,18.5,18.14,1.4088,0,extended
603686.SH,福龙马,龙,False,0.00625,-0.015026660203587006,20.32,20.63,20.32,3.2978,0,extended
603668.SH,天马科技,马,False,0.00625,-0.01578192252510746,13.72,13.94,13.72,1.574,0,extended
603530.SH,神马电力,马,False,0.00625,-0.01938937925047035,67.77,69.11,67.77,1.058,0,extended
603488.SH,展鹏科技,鹏,False,0.00625,0.010476190476190528,10.61,10.5,10.61,1.6775,0,extended
603406.SH,天富龙,龙,False,0.00625,0.07302013422818798,39.97,37.25,39.97,1.012,0,extended
603380.SH,易德龙,龙,False,0.00625,-0.02344166222695787,36.66,37.54,36.66,1.1247,0,extended
603341.SH,龙旗科技,龙,False,0.00625,-0.018470890811316587,41.98,42.77,41.98,1.0248,0,extended
603332.SH,苏州龙杰,龙,False,0.00625,0.02581120943952797,13.91,13.56,13.91,2.0316,0,extended
603269.SH,海鸥股份,海鸥,False,0.00625,-0.050611790878754226,17.07,17.98,17.07,3.4328,0,extended
603266.SH,天龙股份,龙,False,0.00625,-0.0200668896321069,20.51,20.93,20.51,2.1128,0,extended
603195.SH,公牛集团,牛,False,0.00625,-0.001832760595647187,43.57,43.65,43.57,3.4163,0,extended
603181.SH,皇马科技,马,False,0.00625,-0.024641833810888136,17.02,17.45,17.02,3.1869,0,extended
603178.SH,圣龙股份,龙,False,0.00625,-0.008403361344537896,16.52,16.66,16.52,1.0593,0,extended
603158.SH,腾龙股份,龙,False,0.00625,0.03755102040816327,12.71,12.25,12.71,4.4016,0,extended
