ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.01882487164860258,17.2,17.53,17.2,1.094,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.04233483001924321,16.25,15.59,16.25,1.674,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.02033898305084758,5.78,5.9,5.78,1.768,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,-0.01536016949152541,18.59,18.88,18.59,1.353,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,-0.019607843137254832,8.5,8.67,8.5,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.020310633213858953,32.8,33.48,32.8,1.005,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,-0.01318681318681314,22.45,22.75,22.45,1.024,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,-0.02708678828081812,17.6,18.09,17.6,1.026,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,-0.01651039278448274,22.68,23.06,22.68,1.4611,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,-0.017948717948717885,3.83,3.9,3.83,3.315,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.009302325581395321,4.34,4.3,4.34,4.656,0,strict
688602.SH,康鹏科技,鹏,False,0.006211180124223602,-0.06746987951807226,11.61,12.45,11.61,1.0,0,extended
688575.SH,亚辉龙,龙,False,0.006211180124223602,-0.014425553838227634,19.13,19.41,19.13,1.452,0,extended
688486.SH,龙迅股份,龙,False,0.006211180124223602,-0.053706722930852435,98.67,104.27,98.67,1.003,0,extended
688360.SH,德马科技,马,False,0.006211180124223602,-0.019658561821003562,18.95,19.33,18.95,1.449,0,extended
688357.SH,建龙微纳,龙,False,0.006211180124223602,-0.010596026490066301,52.29,52.85,52.29,1.467,0,extended
688295.SH,中复神鹰,鹰,False,0.006211180124223602,0.0014179369018079147,28.25,28.21,28.25,1.003,0,extended
688170.SH,德龙激光,龙,False,0.006211180124223602,-0.007878787878787818,32.74,33.0,32.74,1.021,0,extended
688078.SH,龙软科技,龙,False,0.006211180124223602,-0.01449275362318836,42.84,43.47,42.84,1.029,0,extended
688077.SH,大地熊,熊,False,0.006211180124223602,-0.026530612244897833,23.85,24.5,23.85,1.448,0,extended
688055.SH,龙腾光电,龙,False,0.006211180124223602,-0.009029345372460473,4.39,4.43,4.39,1.01,0,extended
688047.SH,龙芯中科,龙,False,0.006211180124223602,0.028453850676072978,87.47,85.05,87.47,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.006211180124223602,-0.03341288782816232,12.15,12.57,12.15,1.018,0,extended
605499.SH,东鹏饮料,鹏,False,0.006211180124223602,-0.004412160344363758,185.03,185.85,185.03,1.032,0,extended
605378.SH,野马电池,马,False,0.006211180124223602,-0.010786516853932615,22.01,22.25,22.01,1.053,0,extended
605318.SH,法狮龙,龙,False,0.006211180124223602,-0.017814726840855166,16.54,16.84,16.54,1.066,0,extended
605086.SH,龙高股份,龙,False,0.006211180124223602,-0.017343904856293335,19.83,20.18,19.83,1.034,0,extended
605016.SH,百龙创园,龙,False,0.006211180124223602,-0.06191504679625637,26.06,27.78,26.06,1.976,0,extended
