ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.001699235344095107,23.5,23.54,23.5,1.1422,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.03263598326359851,12.34,11.95,12.34,3.4328,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.0033277870216308347,6.03,6.01,6.03,1.9271,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.011351351351351235,18.71,18.5,18.71,1.3808,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.06748466257668695,12.18,11.41,12.18,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.011470281543274341,29.1,28.77,29.1,1.0126,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.0193596425912137,27.38,26.86,27.38,1.0709,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.007397737162750051,23.15,22.98,23.15,1.0444,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.0017316017316018062,23.14,23.1,23.14,1.5707,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,-0.008602150537634468,4.61,4.65,4.61,3.356,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.03131991051454164,9.22,8.94,9.22,4.656,0,strict
688721.SH,龙图光罩,龙,False,0.00625,0.018685121107266278,44.16,43.35,44.16,1.0088,0,extended
688602.SH,康鹏科技,鹏,False,0.00625,0.008000000000000007,8.82,8.75,8.82,1.009,0,extended
688575.SH,亚辉龙,龙,False,0.00625,0.004861111111111205,14.47,14.4,14.47,1.4919,0,extended
688486.SH,龙迅股份,龙,False,0.00625,0.00967399946991776,76.19,75.46,76.19,1.9662,0,extended
688360.SH,德马科技,马,False,0.00625,-0.012356575463371544,22.38,22.66,22.38,2.8957,0,extended
688357.SH,建龙微纳,龙,False,0.00625,0.008254356465912549,32.98,32.71,32.98,1.8105,0,extended
688295.SH,中复神鹰,鹰,False,0.00625,0.026559356136820922,25.51,24.85,25.51,1.007,0,extended
688170.SH,德龙激光,龙,False,0.00625,0.03908578999668766,31.37,30.19,31.37,1.034,0,extended
688078.SH,龙软科技,龙,False,0.00625,0.0208633093525179,28.38,27.8,28.38,1.0478,0,extended
