ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,0.01156846919558796,37.6,37.17,37.6,1.064,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.014022787028922012,11.57,11.41,11.57,1.154,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.010186757215619568,5.83,5.89,5.83,1.596,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,-0.002060439560439553,14.53,14.56,14.53,1.027,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.025423728813559254,7.26,7.08,7.26,1.466,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.00587457776472311,68.49,68.09,68.49,1.001,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.010825858335910876,32.68,32.33,32.68,1.004,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,-0.021046801440044227,35.35,36.11,35.35,1.008,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,-0.01795977011494243,27.34,27.84,27.34,1.409,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,-0.030303030303030387,5.44,5.61,5.44,3.025,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.0014084507042255723,7.11,7.1,7.11,4.656,0,strict
688575.SH,亚辉龙,龙,False,0.007246376811594203,-0.12565445026178024,30.06,34.38,30.06,1.0,0,extended
688360.SH,德马科技,马,False,0.007246376811594203,0.021970705725699036,30.7,30.04,30.7,1.013,0,extended
688357.SH,建龙微纳,龙,False,0.007246376811594203,-0.02532631989090206,150.09,153.99,150.09,1.02,0,extended
688078.SH,龙软科技,龙,False,0.007246376811594203,-0.04471275043120615,72.0,75.37,72.0,1.015,0,extended
688077.SH,大地熊,熊,False,0.007246376811594203,0.02741726151849444,63.33,61.64,63.33,1.009,0,extended
688055.SH,龙腾光电,龙,False,0.007246376811594203,-0.019580419580419672,7.01,7.15,7.01,1.001,0,extended
605499.SH,东鹏饮料,鹏,False,0.007246376811594203,-0.060472787245739346,170.9,181.9,170.9,1.008,0,extended
605378.SH,野马电池,马,False,0.007246376811594203,-0.0227416298168035,30.94,31.66,30.94,1.013,0,extended
605318.SH,法狮龙,龙,False,0.007246376811594203,-0.0028571428571426694,13.96,14.0,13.96,1.022,0,extended
605086.SH,龙高股份,龙,False,0.007246376811594203,0.01125635439360928,27.85,27.54,27.85,1.0,0,extended
605016.SH,百龙创园,龙,False,0.007246376811594203,0.03263327948303729,31.96,30.95,31.96,1.0,0,extended
603969.SH,银龙股份,龙,False,0.007246376811594203,0.07268722466960353,4.87,4.54,4.87,4.587,0,extended
603949.SH,雪龙集团,龙,False,0.007246376811594203,0.02238805970149227,19.18,18.76,19.18,1.452,0,extended
603906.SH,龙蟠科技,龙,False,0.007246376811594203,0.10000000000000009,42.79,38.9,42.79,2.085,0,extended
603877.SH,太平鸟,鸟,False,0.007246376811594203,-0.009985128531973642,46.6,47.07,46.6,1.171,0,extended
603767.SH,中马传动,马,False,0.007246376811594203,0.017906336088154173,7.39,7.26,7.39,1.533,0,extended
603733.SH,仙鹤股份,仙鹤,False,0.007246376811594203,0.01156846919558796,37.6,37.17,37.6,1.064,0,extended
603686.SH,龙马环卫,龙,False,0.007246376811594203,-0.012546125461254443,13.38,13.55,13.38,3.006,0,extended
603668.SH,天马科技,马,False,0.007246376811594203,0.009831460674157189,7.19,7.12,7.19,1.42,0,extended
603530.SH,神马电力,马,False,0.007246376811594203,-0.005707038681039944,15.68,15.77,15.68,1.016,0,extended
603488.SH,展鹏科技,鹏,False,0.007246376811594203,-0.002808988764045006,7.1,7.12,7.1,1.541,0,extended
603380.SH,易德龙,龙,False,0.007246376811594203,-0.015705018777739888,28.83,29.29,28.83,1.053,0,extended
603332.SH,苏州龙杰,龙,False,0.007246376811594203,-0.038145539906103254,16.39,17.04,16.39,1.06,0,extended
603269.SH,海鸥股份,海鸥,False,0.007246376811594203,0.014022787028922012,11.57,11.41,11.57,1.154,0,extended
603266.SH,天龙股份,龙,False,0.007246376811594203,-0.027983539094650123,11.81,12.15,11.81,2.039,0,extended
603195.SH,公牛集团,牛,False,0.007246376811594203,-0.03004081632653066,178.23,183.75,178.23,1.032,0,extended
603181.SH,皇马科技,马,False,0.007246376811594203,0.026078710289236584,21.64,21.09,21.64,2.118,0,extended
603178.SH,圣龙股份,龙,False,0.007246376811594203,-0.028520499108734443,10.9,11.22,10.9,1.032,0,extended
603158.SH,腾龙股份,龙,False,0.007246376811594203,-0.06720597386434357,14.99,16.07,14.99,2.951,0,extended
603116.SH,红蜻蜓,蜻蜓,False,0.007246376811594203,-0.010186757215619568,5.83,5.89,5.83,1.596,0,extended
603029.SH,天鹅股份,天鹅,False,0.007246376811594203,-0.002060439560439553,14.53,14.56,14.53,1.027,0,extended
603021.SH,山东华鹏,鹏,False,0.007246376811594203,0.010752688172043001,4.7,4.65,4.7,2.665,0,extended
601828.SH,美凯龙,龙,False,0.007246376811594203,-0.02611940298507487,10.44,10.72,10.44,1.175,0,extended
601188.SH,龙江交通,龙,False,0.007246376811594203,-0.008902077151335397,3.34,3.37,3.34,1.215,0,extended
601015.SH,陕西黑猫,猫,False,0.007246376811594203,0.0356371490280778,9.59,9.26,9.59,2.406,0,extended
600993.SH,马应龙,龙,False,0.007246376811594203,0.017486338797814138,27.93,27.45,27.93,11.733,0,extended
600853.SH,龙建股份,龙,False,0.007246376811594203,-0.012048192771084487,2.46,2.49,2.46,3.159,0,extended
600810.SH,神马股份,马,False,0.007246376811594203,0.029716655148583238,14.9,14.47,14.9,4.357,0,extended
600775.SH,南京熊猫,熊猫,False,0.007246376811594203,0.025423728813559254,7.26,7.08,7.26,1.466,0,extended
600769.SH,祥龙电业,龙,False,0.007246376811594203,0.05107084019769359,6.38,6.07,6.38,5.58,0,extended
600722.SH,金牛化工,牛,False,0.007246376811594203,-0.006589785831960349,6.03,6.07,6.03,5.892,0,extended
600686.SH,金龙汽车,龙,False,0.007246376811594203,0.018741633199464536,7.61,7.47,7.61,13.017,0,extended
600630.SH,龙头股份,龙,False,0.007246376811594203,0.0,5.23,5.23,5.23,3.199,0,extended
600592.SH,龙溪股份,龙,False,0.007246376811594203,-0.006796116504854344,10.23,10.3,10.23,3.39,0,extended
600580.SH,卧龙电驱,龙,False,0.007246376811594203,0.011651816312542751,14.76,14.59,14.76,7.285,0,extended
600567.SH,山鹰国际,鹰,False,0.007246376811594203,-0.005899705014749235,3.37,3.39,3.37,4.024,0,extended
600491.SH,龙元建设,龙,False,0.007246376811594203,0.09018036072144286,5.44,4.99,5.44,10.869,0,extended
600490.SH,鹏欣资源,鹏,False,0.007246376811594203,0.05761316872428002,7.71,7.29,7.71,14.102,0,extended
600388.SH,龙净环保,龙,False,0.007246376811594203,0.02483069977426622,9.08,8.86,9.08,8.753,0,extended
600375.SH,汉马科技,马,False,0.007246376811594203,-0.05128205128205121,9.99,10.53,9.99,3.748,0,extended
600352.SH,浙江龙盛,龙,False,0.007246376811594203,-0.005970149253731294,13.32,13.4,13.32,18.967,0,extended
600232.SH,金鹰股份,鹰,False,0.007246376811594203,-0.019855595667869985,5.43,5.54,5.43,2.931,0,extended
600222.SH,太龙药业,龙,False,0.007246376811594203,0.03071672354948829,9.06,8.79,9.06,4.086,0,extended
600173.SH,卧龙地产,龙,False,0.007246376811594203,-0.04021937842778778,5.25,5.47,5.25,2.351,0,extended
600159.SH,大龙地产,龙,False,0.007246376811594203,0.0,2.37,2.37,2.37,5.127,0,extended
600125.SH,铁龙物流,龙,False,0.007246376811594203,-0.02371541501976271,4.94,5.06,4.94,16.885,0,extended
600062.SH,华润双鹤,鹤,False,0.007246376811594203,0.010600706713780772,11.44,11.32,11.44,8.057,0,extended
600059.SH,古越龙山,龙,False,0.007246376811594203,-0.006717850287907834,10.35,10.42,10.35,8.337,0,extended
600057.SH,厦门象屿,象,False,0.007246376811594203,0.042362002567394086,8.12,7.79,8.12,10.447,0,extended
