ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,0.006434316353887581,18.77,18.65,18.77,1.094,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.01342281879194629,15.1,14.9,15.1,1.674,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.0062893081761006275,6.32,6.36,6.32,1.768,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.007511266900350755,20.12,19.97,20.12,1.353,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.10017889087656551,12.3,11.18,12.3,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.015854713173825363,35.24,34.69,35.24,1.005,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.023236514522821494,24.66,24.1,24.66,1.024,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.011963023382272953,18.61,18.39,18.61,1.026,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,-0.002892561983471098,24.13,24.2,24.13,1.4611,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.0024691358024691024,4.06,4.05,4.06,3.315,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,-0.013468013468013407,5.86,5.94,5.86,4.656,0,strict
688602.SH,康鹏科技,鹏,False,0.006211180124223602,0.0063745019920318224,12.63,12.55,12.63,1.0,0,extended
688575.SH,亚辉龙,龙,False,0.006211180124223602,-0.0017211703958690538,23.2,23.24,23.2,1.452,0,extended
688486.SH,龙迅股份,龙,False,0.006211180124223602,-0.02291742451800649,107.44,109.96,107.44,1.003,0,extended
688360.SH,德马科技,马,False,0.006211180124223602,0.0019436345966958868,20.62,20.58,20.62,1.449,0,extended
688357.SH,建龙微纳,龙,False,0.006211180124223602,-0.00960144927536244,54.67,55.2,54.67,1.467,0,extended
688295.SH,中复神鹰,鹰,False,0.006211180124223602,0.03834088532589752,29.79,28.69,29.79,1.003,0,extended
688170.SH,德龙激光,龙,False,0.006211180124223602,0.056897030252567316,38.08,36.03,38.08,1.021,0,extended
688078.SH,龙软科技,龙,False,0.006211180124223602,-0.01800969752943904,42.53,43.31,42.53,1.029,0,extended
688077.SH,大地熊,熊,False,0.006211180124223602,0.015209125475285079,26.7,26.3,26.7,1.448,0,extended
688055.SH,龙腾光电,龙,False,0.006211180124223602,-0.0020790020790020236,4.8,4.81,4.8,1.01,0,extended
688047.SH,龙芯中科,龙,False,0.006211180124223602,0.04352521870612369,96.62,92.59,96.62,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.006211180124223602,-0.014613778705636737,14.16,14.37,14.16,1.018,0,extended
605499.SH,东鹏饮料,鹏,False,0.006211180124223602,-0.002251386524628085,181.7,182.11,181.7,1.032,0,extended
605378.SH,野马电池,马,False,0.006211180124223602,0.003847798204360764,23.48,23.39,23.48,1.053,0,extended
605318.SH,法狮龙,龙,False,0.006211180124223602,0.020868584320360872,18.1,17.73,18.1,1.066,0,extended
605086.SH,龙高股份,龙,False,0.006211180124223602,0.09993924665856624,36.21,32.92,36.21,1.034,0,extended
605016.SH,百龙创园,龙,False,0.006211180124223602,0.013245033112582849,27.54,27.18,27.54,1.976,0,extended
603969.SH,银龙股份,龙,False,0.006211180124223602,0.0070796460176991705,5.69,5.65,5.69,4.644,0,extended
603949.SH,雪龙集团,龙,False,0.006211180124223602,0.026843100189035907,27.16,26.45,27.16,1.497,0,extended
603906.SH,龙蟠科技,龙,False,0.006211180124223602,0.01241272304111729,13.05,12.89,13.05,2.099,0,extended
603877.SH,太平鸟,鸟,False,0.006211180124223602,-0.0018461538461538307,16.22,16.25,16.22,1.217,0,extended
603779.SH,威龙股份,龙,False,0.006211180124223602,0.003121748178980255,9.64,9.61,9.64,1.472,0,extended
603767.SH,中马传动,马,False,0.006211180124223602,-0.0041224970553591644,16.91,16.98,16.91,1.658,0,extended
603733.SH,仙鹤股份,仙鹤,False,0.006211180124223602,0.006434316353887581,18.77,18.65,18.77,1.094,0,extended
603729.SH,龙韵股份,龙,False,0.006211180124223602,-0.018119490695396756,20.05,20.42,20.05,1.408,0,extended
603686.SH,福龙马,龙,False,0.006211180124223602,-0.006369426751592466,10.92,10.99,10.92,3.159,0,extended
603668.SH,天马科技,马,False,0.006211180124223602,0.007896221094190636,17.87,17.73,17.87,1.426,0,extended
603530.SH,神马电力,马,False,0.006211180124223602,0.0006426735218509894,15.57,15.56,15.57,1.028,0,extended
603488.SH,展鹏科技,鹏,False,0.006211180124223602,0.0,8.89,8.89,8.89,1.624,8,extended
603380.SH,易德龙,龙,False,0.006211180124223602,-0.002808988764044895,24.85,24.92,24.85,1.064,0,extended
603332.SH,苏州龙杰,龙,False,0.006211180124223602,-0.003913894324853229,10.18,10.22,10.18,1.968,0,extended
603269.SH,海鸥股份,海鸥,False,0.006211180124223602,0.01342281879194629,15.1,14.9,15.1,1.674,0,extended
603266.SH,天龙股份,龙,False,0.006211180124223602,-0.035820895522388096,32.3,33.5,32.3,2.073,0,extended
603195.SH,公牛集团,牛,False,0.006211180124223602,-0.0023350253807107313,98.27,98.5,98.27,1.587,0,extended
603181.SH,皇马科技,马,False,0.006211180124223602,0.021682567215958404,11.78,11.53,11.78,3.09,0,extended
603178.SH,圣龙股份,龙,False,0.006211180124223602,0.013630731102849847,32.72,32.28,32.72,1.053,0,extended
603158.SH,腾龙股份,龙,False,0.006211180124223602,0.01693227091633487,10.21,10.04,10.21,4.212,0,extended
603130.SH,云中马,马,False,0.006211180124223602,0.019652650822669093,22.31,21.88,22.31,1.009,0,extended
603116.SH,红蜻蜓,蜻蜓,False,0.006211180124223602,-0.0062893081761006275,6.32,6.36,6.32,1.768,0,extended
603073.SH,彩蝶实业,蝶,False,0.006211180124223602,-0.015151515151515138,21.45,21.78,21.45,1.016,0,extended
603051.SH,鹿山新材,鹿,False,0.006211180124223602,0.030747531734837796,36.54,35.45,36.54,1.015,0,extended
603029.SH,天鹅股份,天鹅,False,0.006211180124223602,0.007511266900350755,20.12,19.97,20.12,1.353,0,extended
603021.SH,山东华鹏,鹏,False,0.006211180124223602,-0.006956521739130417,5.71,5.75,5.71,2.665,0,extended
601828.SH,美凯龙,龙,False,0.006211180124223602,0.004716981132075526,4.26,4.24,4.26,1.215,0,extended
601188.SH,龙江交通,龙,False,0.006211180124223602,-0.0025974025974025983,3.84,3.85,3.84,1.271,0,extended
601015.SH,陕西黑猫,猫,False,0.006211180124223602,0.03418803418803429,4.84,4.68,4.84,2.464,0,extended
600993.SH,马应龙,龙,False,0.006211180124223602,0.03240360951599697,25.17,24.38,25.17,12.083,0,extended
600853.SH,龙建股份,龙,False,0.006211180124223602,-0.006928406466512715,4.3,4.33,4.3,3.211,0,extended
600810.SH,神马股份,马,False,0.006211180124223602,-0.005050505050505194,7.88,7.92,7.88,4.901,0,extended
600775.SH,南京熊猫,熊猫,False,0.006211180124223602,0.10017889087656551,12.3,11.18,12.3,1.469,0,extended
600769.SH,祥龙电业,龙,False,0.006211180124223602,-0.012889366272824998,9.19,9.31,9.19,5.58,0,extended
600722.SH,金牛化工,牛,False,0.006211180124223602,-0.0020408163265307477,4.89,4.9,4.89,5.892,0,extended
600686.SH,金龙汽车,龙,False,0.006211180124223602,0.009864364981504226,8.19,8.11,8.19,13.017,0,extended
600630.SH,龙头股份,龙,False,0.006211180124223602,-0.03007518796992481,9.03,9.31,9.03,3.199,0,extended
600592.SH,龙溪股份,龙,False,0.006211180124223602,-0.02568493150684914,11.38,11.68,11.38,3.444,0,extended
600580.SH,卧龙电驱,龙,False,0.006211180124223602,0.0033388981636059967,12.02,11.98,12.02,7.444,0,extended
600567.SH,山鹰国际,鹰,False,0.006211180124223602,0.004672897196261516,2.15,2.14,2.15,4.185,0,extended
600491.SH,龙元建设,龙,False,0.006211180124223602,-0.006651884700664912,4.48,4.51,4.48,10.934,0,extended
600490.SH,鹏欣资源,鹏,False,0.006211180124223602,0.009868421052631637,3.07,3.04,3.07,14.102,0,extended
600388.SH,龙净环保,龙,False,0.006211180124223602,0.033172080165860374,14.95,14.47,14.95,9.036,0,extended
600375.SH,汉马科技,马,False,0.006211180124223602,0.019230769230769384,6.36,6.24,6.36,3.748,0,extended
600352.SH,浙江龙盛,龙,False,0.006211180124223602,0.005636978579481422,8.92,8.87,8.92,19.944,0,extended
600232.SH,金鹰股份,鹰,False,0.006211180124223602,-0.0017064846416383617,5.85,5.86,5.85,3.166,0,extended
