ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,0.015300546448087315,18.58,18.3,18.58,1.1151,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.01378579003181346,9.56,9.43,9.56,2.393,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.012552301255229992,4.84,4.78,4.84,1.8491,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.020215633423180668,15.14,14.84,15.14,1.368,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.0332986472424559,9.93,9.61,9.93,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.02827843380981987,33.09,32.18,33.09,1.009,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.012569832402234749,21.75,21.48,21.75,1.05,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.06289779108947946,28.39,26.71,28.39,1.036,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.03488372093023262,17.8,17.2,17.8,1.521,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.01730103806228378,2.94,2.89,2.94,3.356,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.07692307692307687,5.18,4.81,5.18,4.656,0,strict
688721.SH,龙图光罩,龙,False,0.006369426751592357,0.04007360457984044,50.87,48.91,50.87,1.0,0,extended
688602.SH,康鹏科技,鹏,False,0.006369426751592357,0.032531824611032656,7.3,7.07,7.3,1.009,0,extended
688575.SH,亚辉龙,龙,False,0.006369426751592357,-0.025260845689181854,17.75,18.21,17.75,1.4707,0,extended
688486.SH,龙迅股份,龙,False,0.006369426751592357,0.0007191657677094732,55.66,55.62,55.66,1.506,0,extended
688360.SH,德马科技,马,False,0.006369426751592357,0.012717536813922514,15.13,14.94,15.13,2.056,0,extended
688357.SH,建龙微纳,龙,False,0.006369426751592357,0.030021141649048566,24.36,23.65,24.36,1.79,0,extended
688295.SH,中复神鹰,鹰,False,0.006369426751592357,0.026836158192090398,21.81,21.24,21.81,1.007,0,extended
688170.SH,德龙激光,龙,False,0.006369426751592357,0.03273453093812373,25.87,25.05,25.87,1.034,0,extended
688078.SH,龙软科技,龙,False,0.006369426751592357,0.029632408102025387,27.45,26.66,27.45,1.043,0,extended
688077.SH,大地熊,熊,False,0.006369426751592357,0.08983739837398375,26.81,24.6,26.81,1.464,0,extended
688055.SH,龙腾光电,龙,False,0.006369426751592357,0.02400000000000002,3.84,3.75,3.84,1.01,0,extended
688047.SH,龙芯中科,龙,False,0.006369426751592357,0.011031137537161673,129.23,127.82,129.23,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.006369426751592357,0.023420865862313622,14.42,14.09,14.42,1.0236,0,extended
605499.SH,东鹏饮料,鹏,False,0.006369426751592357,0.030241169768324916,217.01,210.64,217.01,1.3678,0,extended
605378.SH,野马电池,马,False,0.006369426751592357,0.014345487148834435,16.97,16.73,16.97,1.523,0,extended
605318.SH,法狮龙,龙,False,0.006369426751592357,0.0009276437847867136,21.58,21.56,21.58,1.0868,0,extended
605086.SH,龙高股份,龙,False,0.006369426751592357,0.0030529172320217235,29.57,29.48,29.57,1.4748,0,extended
605016.SH,百龙创园,龙,False,0.006369426751592357,0.03480278422273786,17.84,17.24,17.84,2.5945,0,extended
603969.SH,银龙股份,龙,False,0.006369426751592357,0.048387096774193505,5.85,5.58,5.85,4.7144,0,extended
603949.SH,雪龙集团,龙,False,0.006369426751592357,0.04094631483166511,11.44,10.99,11.44,1.53,0,extended
603906.SH,龙蟠科技,龙,False,0.006369426751592357,0.013874066168623411,9.5,9.37,9.5,2.099,0,extended
