ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.012222222222222134,35.56,36.0,35.56,1.064,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,-0.004633920296570837,10.74,10.79,10.74,1.154,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.009310986964618073,5.32,5.37,5.32,1.596,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,-0.005977796754910503,11.64,11.71,11.64,1.027,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,-0.030470914127423754,7.0,7.22,7.0,1.466,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.0028557030068872002,59.7,59.53,59.7,1.001,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.006428571428571228,28.18,28.0,28.18,1.004,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.07868421052631569,40.99,38.0,40.99,1.008,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.022950819672131084,31.2,30.5,31.2,1.409,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,-0.012605042016806678,4.7,4.76,4.7,3.025,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,-0.053511705685618804,5.66,5.98,5.66,4.656,0,strict
688575.SH,亚辉龙,龙,False,0.0070921985815602835,-0.04244229337304539,25.72,26.86,25.72,1.0,0,extended
688360.SH,德马科技,马,False,0.0070921985815602835,-0.0013468013468012074,29.66,29.7,29.66,1.013,0,extended
688357.SH,建龙微纳,龙,False,0.0070921985815602835,-0.024256571602557675,192.28,197.06,192.28,1.02,0,extended
688078.SH,龙软科技,龙,False,0.0070921985815602835,-0.06604107648725199,52.75,56.48,52.75,1.015,0,extended
688077.SH,大地熊,熊,False,0.0070921985815602835,-0.055531914893617085,44.39,47.0,44.39,1.009,0,extended
688055.SH,龙腾光电,龙,False,0.0070921985815602835,0.0,6.53,6.53,6.53,1.001,0,extended
605577.SH,龙版传媒,龙,False,0.0070921985815602835,0.033585222502099166,12.31,11.91,12.31,1.0,0,extended
605499.SH,东鹏饮料,鹏,False,0.0070921985815602835,-0.026151592425804226,179.49,184.31,179.49,1.008,0,extended
605378.SH,野马电池,马,False,0.0070921985815602835,-0.09753726506804916,27.85,30.86,27.85,1.013,0,extended
