ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.0032292787944024903,18.52,18.58,18.52,1.094,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.008080808080808133,14.97,14.85,14.97,1.674,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.024232633279483107,6.34,6.19,6.34,1.768,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.0025075225677029245,19.99,19.94,19.99,1.353,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.07060063224446789,10.16,9.49,10.16,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.004609622587150919,34.55,34.71,34.55,1.005,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.00419111483654655,23.96,23.86,23.96,1.024,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.002208724461623346,18.15,18.11,18.15,1.026,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.0327225130890052,23.67,22.92,23.67,1.4611,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.007500000000000062,4.03,4.0,4.03,3.315,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.09979633401221988,5.4,4.91,5.4,4.656,0,strict
688602.SH,康鹏科技,鹏,False,0.006211180124223602,0.0,12.49,12.49,12.49,1.0,0,extended
688575.SH,亚辉龙,龙,False,0.006211180124223602,-0.0034334763948500324,23.22,23.3,23.22,1.452,0,extended
688486.SH,龙迅股份,龙,False,0.006211180124223602,0.01983869472513211,110.01,107.87,110.01,1.003,0,extended
688360.SH,德马科技,马,False,0.006211180124223602,0.008378511582060044,20.46,20.29,20.46,1.449,0,extended
688357.SH,建龙微纳,龙,False,0.006211180124223602,0.0005424954792043746,55.33,55.3,55.33,1.467,0,extended
688295.SH,中复神鹰,鹰,False,0.006211180124223602,0.04343065693430659,28.59,27.4,28.59,1.003,0,extended
688170.SH,德龙激光,龙,False,0.006211180124223602,-0.03080697928026177,35.55,36.68,35.55,1.021,0,extended
688078.SH,龙软科技,龙,False,0.006211180124223602,0.01687560270009647,42.18,41.48,42.18,1.029,0,extended
688077.SH,大地熊,熊,False,0.006211180124223602,0.000756715853197143,26.45,26.43,26.45,1.448,0,extended
688055.SH,龙腾光电,龙,False,0.006211180124223602,-0.002109704641350074,4.73,4.74,4.73,1.01,0,extended
688047.SH,龙芯中科,龙,False,0.006211180124223602,0.009377471472149956,89.34,88.51,89.34,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.006211180124223602,-0.006237006237006293,14.34,14.43,14.34,1.018,0,extended
605499.SH,东鹏饮料,鹏,False,0.006211180124223602,-0.0037914171108301975,181.3,181.99,181.3,1.032,0,extended
605378.SH,野马电池,马,False,0.006211180124223602,0.00471092077087798,23.46,23.35,23.46,1.053,0,extended
605318.SH,法狮龙,龙,False,0.006211180124223602,0.029103608847497187,17.68,17.18,17.68,1.066,0,extended
605086.SH,龙高股份,龙,False,0.006211180124223602,0.09996324880558616,29.93,27.21,29.93,1.034,0,extended
605016.SH,百龙创园,龙,False,0.006211180124223602,-0.010252654705236064,27.03,27.31,27.03,1.976,0,extended
603969.SH,银龙股份,龙,False,0.006211180124223602,-0.008849557522124019,5.6,5.65,5.6,4.644,0,extended
603949.SH,雪龙集团,龙,False,0.006211180124223602,-0.0193571950328707,26.85,27.38,26.85,1.497,0,extended
