ts_code,name,keyword,forced,weight,ret,close,pre_close,mark_close,mark_adj_factor,susp_days,variant
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.0028530670470755526,20.97,21.03,20.97,1.1151,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.033539276257722905,11.71,11.33,11.71,2.393,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.006968641114982521,5.78,5.74,5.78,1.8491,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.026709401709401837,19.22,18.72,19.22,1.368,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.06060606060606055,10.5,9.9,10.5,1.469,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.002235707441711865,31.38,31.31,31.38,1.009,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.047138047138046923,24.88,23.76,24.88,1.05,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.04054054054054057,30.8,29.6,30.8,1.0398,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.011849901250822859,15.37,15.19,15.37,1.521,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.023890784982935065,3.0,2.93,3.0,3.356,0,strict
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.01904761904761898,4.28,4.2,4.28,4.656,0,strict
688721.SH,龙图光罩,龙,False,0.006369426751592357,0.024599329109206147,54.98,53.66,54.98,1.0,0,extended
688602.SH,康鹏科技,鹏,False,0.006369426751592357,0.011510791366906581,7.03,6.95,7.03,1.009,0,extended
688575.SH,亚辉龙,龙,False,0.006369426751592357,0.00992555831265518,16.28,16.12,16.28,1.4707,0,extended
688486.SH,龙迅股份,龙,False,0.006369426751592357,0.014112903225806495,125.75,124.0,125.75,1.506,0,extended
688360.SH,德马科技,马,False,0.006369426751592357,-0.012027491408934665,23.0,23.28,23.0,2.056,0,extended
688357.SH,建龙微纳,龙,False,0.006369426751592357,0.020399113082039788,23.01,22.55,23.01,1.7976,0,extended
688295.SH,中复神鹰,鹰,False,0.006369426751592357,0.011351351351351457,18.71,18.5,18.71,1.007,0,extended
688170.SH,德龙激光,龙,False,0.006369426751592357,0.019163763066201822,23.4,22.96,23.4,1.034,0,extended
688078.SH,龙软科技,龙,False,0.006369426751592357,0.20013802622498278,34.78,28.98,34.78,1.043,0,extended
688077.SH,大地熊,熊,False,0.006369426751592357,0.004154549231408344,24.17,24.07,24.17,1.464,0,extended
688055.SH,龙腾光电,龙,False,0.006369426751592357,0.025380710659898442,4.04,3.94,4.04,1.01,0,extended
688047.SH,龙芯中科,龙,False,0.006369426751592357,0.05307517084282476,138.69,131.7,138.69,1.0,0,extended
605577.SH,龙版传媒,龙,False,0.006369426751592357,0.016027874564459976,14.58,14.35,14.58,1.0236,0,extended
605499.SH,东鹏饮料,鹏,False,0.006369426751592357,-0.04438035383754457,222.0,232.31,222.0,1.3678,0,extended
605378.SH,野马电池,马,False,0.006369426751592357,0.00274348422496562,21.93,21.87,21.93,1.523,0,extended
605318.SH,法狮龙,龙,False,0.006369426751592357,0.055419323197645864,21.52,20.39,21.52,1.0868,0,extended
605086.SH,龙高股份,龙,False,0.006369426751592357,0.021441124780316345,29.06,28.45,29.06,1.4797,0,extended
605016.SH,百龙创园,龙,False,0.006369426751592357,-0.006582884500299202,16.6,16.71,16.6,2.5975,0,extended
603969.SH,银龙股份,龙,False,0.006369426751592357,0.0015037593984961184,6.66,6.65,6.66,4.7144,0,extended
603949.SH,雪龙集团,龙,False,0.006369426751592357,0.02481985588470792,12.8,12.49,12.8,1.53,0,extended
603906.SH,龙蟠科技,龙,False,0.006369426751592357,0.008780487804878057,10.34,10.25,10.34,2.099,0,extended
603877.SH,太平鸟,鸟,False,0.006369426751592357,0.028120713305898493,14.99,14.58,14.99,1.262,0,extended
603779.SH,威龙股份,龙,False,0.006369426751592357,0.028350515463917647,7.98,7.76,7.98,1.472,0,extended
603767.SH,中马传动,马,False,0.006369426751592357,0.002483443708609201,12.11,12.08,12.11,1.684,0,extended
603733.SH,仙鹤股份,仙鹤,False,0.006369426751592357,-0.0028530670470755526,20.97,21.03,20.97,1.1151,0,extended
603729.SH,龙韵股份,龙,False,0.006369426751592357,0.10024600246002446,17.89,16.26,17.89,1.408,0,extended
603686.SH,福龙马,龙,False,0.006369426751592357,0.010859728506787292,11.17,11.05,11.17,3.261,0,extended
603668.SH,天马科技,马,False,0.006369426751592357,0.002664298401420906,11.29,11.26,11.29,1.574,0,extended
603530.SH,神马电力,马,False,0.006369426751592357,-0.01298701298701288,26.6,26.95,26.6,1.0399,0,extended
603488.SH,展鹏科技,鹏,False,0.006369426751592357,0.022499999999999964,8.18,8.0,8.18,1.6712,0,extended
603380.SH,易德龙,龙,False,0.006369426751592357,-0.03011152416356866,26.09,26.9,26.09,1.0787,0,extended
603341.SH,龙旗科技,龙,False,0.006369426751592357,0.002332485156912867,47.27,47.16,47.27,1.012,0,extended
603332.SH,苏州龙杰,龙,False,0.006369426751592357,0.03402061855670113,10.03,9.7,10.03,2.009,0,extended
603269.SH,海鸥股份,海鸥,False,0.006369426751592357,0.033539276257722905,11.71,11.33,11.71,2.393,0,extended
603266.SH,天龙股份,龙,False,0.006369426751592357,0.010830324909747224,16.8,16.62,16.8,2.094,0,extended
603195.SH,公牛集团,牛,False,0.006369426751592357,0.009522475843719569,72.09,71.41,72.09,2.361,0,extended
603181.SH,皇马科技,马,False,0.006369426751592357,0.0,11.12,11.12,11.12,3.134,0,extended
603178.SH,圣龙股份,龙,False,0.006369426751592357,0.014794520547945167,18.52,18.25,18.52,1.057,0,extended
603158.SH,腾龙股份,龙,False,0.006369426751592357,-0.0033783783783783994,8.85,8.88,8.85,4.3118,0,extended
603130.SH,云中马,马,False,0.006369426751592357,-0.004867256637168138,22.49,22.6,22.49,1.0309,0,extended
603116.SH,红蜻蜓,蜻蜓,False,0.006369426751592357,0.006968641114982521,5.78,5.74,5.78,1.8491,0,extended
603073.SH,彩蝶实业,蝶,False,0.006369426751592357,0.01178010471204205,15.46,15.28,15.46,1.037,0,extended
603051.SH,鹿山新材,鹿,False,0.006369426751592357,0.00556438791732905,25.3,25.16,25.3,1.015,0,extended
603029.SH,天鹅股份,天鹅,False,0.006369426751592357,0.026709401709401837,19.22,18.72,19.22,1.368,0,extended
603021.SH,山东华鹏,鹏,False,0.006369426751592357,0.033096926713947816,4.37,4.23,4.37,2.665,0,extended
603004.SH,鼎龙科技,龙,False,0.006369426751592357,0.019943019943019946,21.48,21.06,21.48,1.0132,0,extended
601828.SH,美凯龙,龙,False,0.006369426751592357,0.042763157894736725,3.17,3.04,3.17,1.215,0,extended
601188.SH,龙江交通,龙,False,0.006369426751592357,-0.002865329512893977,3.48,3.49,3.48,1.297,0,extended
601015.SH,陕西黑猫,猫,False,0.006369426751592357,0.0,3.17,3.17,3.17,2.464,0,extended
